"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed","Profile_Type","R_naught"
0.35949671875,0.0588235294117647,1.11352111819588,0.559849254351085,0.0253066553832139,0.0685742111491215,0.616823289394021,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.461194304868,713452097,"I_0",1.16890647194288
0.23452046875,0.0588235294117647,1.12629527756514,0.576739494414647,0.0252294349966197,0.0683792370317507,0.616458427844635,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.338077705657,694553594,"I_0",1.16555816843458
0.23452046875,0.0588235294117647,1.12730508731216,0.578599592084544,0.0253750915674982,0.0681234159647331,0.615467612782684,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.314340665046,363648725,"I_0",1.16118962829863
0.23452046875,0.0588235294117647,1.12705483331517,0.576663091543083,0.0255292393958228,0.0683084180608929,0.61417196678693,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.332884512517,386074986,"I_0",1.16433545142722
0.23452046875,0.0588235294117647,1.13332574225183,0.578696040615028,0.0255796948709025,0.0682229848175432,0.613264249706907,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.328265212917,714259821,"I_0",1.16286236528756
0.23452046875,0.0588235294117647,1.12429906019807,0.582856711343534,0.0252743182949735,0.0683368737181448,0.616389604631136,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.343904575234,908266531,"I_0",1.16483919393395
0.73442546875,0.0588235294117647,1.07723015565379,0.500042508367856,0.0265031424546395,0.0696138392591445,0.635242325110348,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.491143698319,582917186,"I_0",1.18680874693029
0.73442546875,0.0588235294117647,1.07476872947769,0.501918602261399,0.0263027027953141,0.0697770849737189,0.638663424615011,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.461720310288,181884955,"I_0",1.18961818233409
0.73442546875,0.0588235294117647,1.07235414683656,0.5023516245361,0.0267405949595519,0.0697393612191827,0.638139609253008,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.491206629043,123311328,"I_0",1.18897566889473
0.73442546875,0.0588235294117647,1.07302423474692,0.4901045577534,0.0263110933259727,0.0701832385748158,0.637053636530373,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.481394605281,856696854,"I_0",1.19653504003053
0.73442546875,0.0588235294117647,1.06316715051512,0.506506613894517,0.0264619431551316,0.0700389353022187,0.63869117127693,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.478148800798,737352241,"I_0",1.19410186764396
0.98437796875,0.0588235294117647,1.02007589241375,0.432849082912152,0.0272365704776496,0.0712905528206056,0.657411737335601,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.29281132904,44010223,"I_0",1.21563544336273
0.98437796875,0.0588235294117647,1.02534674644737,0.432875107328818,0.0267040034630785,0.071451297357774,0.649378549545357,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.260128797983,988636013,"I_0",1.21831387787788
0.98437796875,0.0588235294117647,1.03513757882243,0.444326895893524,0.0283572726018299,0.0703718441951461,0.656163305074734,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.338231531705,461455354,"I_0",1.19993831251812
0.98437796875,0.0588235294117647,1.03765818005547,0.439593677448214,0.0271654272849602,0.0706564005872957,0.645268164324597,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.278502957744,896722124,"I_0",1.20471371383102
0.98437796875,0.0588235294117647,1.03840582160322,0.440605413614746,0.0290584996372784,0.0698275896184543,0.653907821967779,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.333666024066,106779356,"I_0",1.1906380361797
0.48447296875,0.0588235294117647,1.09923581989183,0.542297371232185,0.026148022845096,0.0688090721038701,0.627471653888236,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.507169518801,1027610061,"I_0",1.17300200841933
0.48447296875,0.0588235294117647,1.10072371127843,0.549877367246851,0.0280415386686979,0.0688976420250458,0.64609437055384,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.607497645925,838405199,"I_0",1.17462747732442
0.79691359375,0.0588235294117647,1.05447493572445,0.484094260964123,0.0264286486377514,0.0703514843653317,0.643025393616721,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.439880071902,7162957,"I_0",1.19947329521924
0.29700859375,0.0588235294117647,1.11505617296406,0.572660754720662,0.0253569903886948,0.0685438697577467,0.618446948773311,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.430006526171,83048448,"I_0",1.16839678139359
0.29700859375,0.0588235294117647,1.12335924843975,0.571036251700203,0.0257414920029568,0.0684239117727119,0.620661774790333,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.428721830076,51930838,"I_0",1.16635112770017
0.29700859375,0.0588235294117647,1.12377910302017,0.574683104048631,0.0256980744431968,0.0682484582620977,0.616680624004077,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.421108436511,441981678,"I_0",1.16333483775928
0.29700859375,0.0588235294117647,1.12185189104779,0.569826030876983,0.0254931858765949,0.068549108936336,0.616886540757873,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.429503233477,700615536,"I_0",1.16846432032969
0.29700859375,0.0588235294117647,1.12316465323048,0.571415492418119,0.0256280212706933,0.0682216500365146,0.615969491042827,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.408187480538,689687478,"I_0",1.16287454174293
0.54696109375,0.0588235294117647,1.09454650368506,0.536400066178107,0.0261257105330533,0.0689514834577673,0.62684783842882,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.543406677393,340517502,"I_0",1.17543380643518
0.54696109375,0.0588235294117647,1.10052499999707,0.537064627401878,0.0261596444540368,0.0692722061705772,0.626420847121146,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.517166217926,336396617,"I_0",1.18088820232788
0.54696109375,0.0588235294117647,1.09639900267786,0.53497089089208,0.0257277125279501,0.0695371746799698,0.628421524946321,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.538973884702,706523821,"I_0",1.18542513848409
0.54696109375,0.0588235294117647,1.09287494368522,0.527742089149464,0.0257875896886677,0.0692824685690756,0.62851826286486,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.51781412832,77819784,"I_0",1.18108975149268
0.54696109375,0.0588235294117647,1.10116703518871,0.530859478500543,0.0262479911414914,0.0690100293447974,0.629366843312577,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.516257833613,518301427,"I_0",1.17643646426505
0.92188984375,0.0588235294117647,1.03715043709564,0.447924931594371,0.0266015529569833,0.0712506794632813,0.648228842967739,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.361390260439,119285881,"I_0",1.21486707804328
0.92188984375,0.0588235294117647,1.04330285056154,0.450923527968335,0.028353694218219,0.0694163068512164,0.64841891861541,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.370121059926,784657867,"I_0",1.18358163390838
0.92188984375,0.0588235294117647,1.0462245163514,0.455876456518592,0.0305140674948228,0.0686889323930845,0.656578764149291,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.48993906582,882062492,"I_0",1.17122778164653
0.92188984375,0.0588235294117647,1.05760440059727,0.473492579785341,0.0300084344804772,0.068438829612563,0.648201817500439,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.454888020668,191614979,"I_0",1.16689132761146
0.67193734375,0.0588235294117647,1.07829088592934,0.512061380179994,0.0264111930873743,0.069948333263193,0.641103298787055,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.517355771227,908868336,"I_0",1.19254768402565
0.67193734375,0.0588235294117647,1.07780311792853,0.51520827390962,0.0262179449695189,0.0696567435272431,0.634863354004839,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.511674485979,883295501,"I_0",1.18753678262309
0.67193734375,0.0588235294117647,1.07713269823333,0.508572670829124,0.0264883369615211,0.0696395488941727,0.637599050634148,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.488653709635,286024599,"I_0",1.18726248662375
0.67193734375,0.0588235294117647,1.07402633215018,0.512930278208147,0.0260947341323255,0.0693479309085228,0.630671464769676,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.51651967317,128764490,"I_0",1.18225122183679
0.67193734375,0.0588235294117647,1.07212063660653,0.510149046636686,0.026291488601478,0.0695739004919092,0.63415770395932,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.492677234466,368219684,"I_0",1.1861293198103
0.17203234375,0.0588235294117647,1.12678265137528,0.578830350574663,0.0257109248785911,0.0680318585347583,0.614373380120697,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.183976026691,1032456040,"I_0",1.15962314967459
0.17203234375,0.0588235294117647,1.12813551052426,0.581980304755647,0.0252875034817875,0.068118488856832,0.611046190209356,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.178800703383,1037647883,"I_0",1.16107676508163
0.17203234375,0.0588235294117647,1.13156135047772,0.581840532080906,0.0252435575295953,0.0681027645743402,0.609089626930395,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.194306664154,85348268,"I_0",1.16079055282595
0.26576453125,0.0588235294117647,1.12255437739459,0.571795087354868,0.026444036516136,0.0683489403550414,0.62381410566794,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.415747480053,952307638,"I_0",1.16509425629276
0.26576453125,0.0588235294117647,1.12120680697312,0.590375866236694,0.0288329257494049,0.068042940143694,0.648096266472956,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.655215735083,12138630,"I_0",1.16003128280258
0.51571703125,0.0588235294117647,1.09196997820318,0.53903800210238,0.0265543716936838,0.0690664195440421,0.633964627753033,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.54867732786,146865623,"I_0",1.17744298462767
0.01581203125,0.0588235294117647,1.12989234708598,0.590906021795964,0.0248866898960403,0.0680039930640642,0.603695462011363,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.698147403447,354308214,"I_0",1.15907663973503
0.01581203125,0.0588235294117647,1.13840146926267,0.589343922595725,0.0252221083781686,0.0678772426470088,0.609480904407151,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.667438300079,917206299,"I_0",1.15693679224109
0.01581203125,0.0588235294117647,1.12703372372114,0.594415282108814,0.0251623333065725,0.0681100134975142,0.608318110302637,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.760774923905,24027691,"I_0",1.16091734089445
0.89064578125,0.0588235294117647,1.04563340329604,0.457020805831851,0.026973009229934,0.0706389821796752,0.645417830165128,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.374353992603,258472153,"I_0",1.20440516069011
0.89064578125,0.0588235294117647,1.04101115825845,0.45417474894983,0.0264263212818984,0.0713893276242946,0.642843623079658,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.461734696045,665948918,"I_0",1.21718871930377
0.89064578125,0.0588235294117647,1.04449854826103,0.462470251370516,0.0273221293500182,0.0705331163345597,0.648037184302648,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.389768433248,505737426,"I_0",1.20261933871512
0.89064578125,0.0588235294117647,1.04368918014648,0.456945457297471,0.0267616345061164,0.0706535659507989,0.649516339004443,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.344697325059,372179667,"I_0",1.20468419257969
0.89064578125,0.0588235294117647,1.03971766621345,0.463752025749995,0.0268856969006134,0.0709061608114014,0.651831266164348,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.38052531827,752640027,"I_0",1.20901289204361
0.14078828125,0.0588235294117647,1.13201476972851,0.589801432249352,0.0257181551866639,0.068049379618406,0.611876972960672,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.102525506351,437055449,"I_0",1.1598970398609
0.14078828125,0.0588235294117647,1.12381033317275,0.582154757113898,0.025135593764238,0.0681570028179436,0.612362709507263,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.101380463874,711854106,"I_0",1.16174904515721
0.14078828125,0.0588235294117647,1.13768840441154,0.586577689551066,0.0253390541408604,0.0679504728886559,0.609130997585468,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.084535632641,825026903,"I_0",1.15818409893567
0.14078828125,0.0588235294117647,1.13249991901773,0.590175007408054,0.0255496188984827,0.0679593933984166,0.612120541426634,3.68000000000001e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.082430546687,631503916,"I_0",1.15836386727832
0.14078828125,0.0588235294117647,1.13600331668226,0.584762069791736,0.0253192519665991,0.0679910360587862,0.609801469856098,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.084008121857,481858845,"I_0",1.15888263663435
0.64069328125,0.0588235294117647,1.07947199666231,0.520053624725317,0.0259624220526195,0.0700707863530936,0.638448516645742,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.502704015338,1072358235,"I_0",1.1946160785995
0.07830015625,0.0588235294117647,1.13622901281391,0.589096758571764,0.0251674547159704,0.0679789402047978,0.607031011673628,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.862844238753,647238365,"I_0",1.15865899512496
0.07830015625,0.0588235294117647,1.13458124496195,0.585792170663221,0.0253054022701845,0.0679513386251628,0.609029663254988,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.855460353631,182635761,"I_0",1.15820379840902
0.07830015625,0.0588235294117647,1.13679743347905,0.593536028433268,0.0255829031982937,0.0679602476971227,0.608931965690902,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.875837775477,997031296,"I_0",1.15835108103958
0.07830015625,0.0588235294117647,1.13925357459638,0.586557888434344,0.0253241318580077,0.0678819821746215,0.61142336908116,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-166.859622645188,599008007,"I_0",1.15702797237685
0.57820515625,0.0588235294117647,1.08620523690848,0.527588578210268,0.0260410617020023,0.0693118898006998,0.630430782339174,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.51853256438,1048930380,"I_0",1.18161493241269
0.57820515625,0.0588235294117647,1.08941531436383,0.535469804002524,0.0261375441317641,0.0694463543438429,0.632141699640132,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.521377586591,270556341,"I_0",1.1839127907277
0.57820515625,0.0588235294117647,1.08595101733869,0.5298723875917,0.0260625832808035,0.0697109978967264,0.638866854425876,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.530976467945,478010152,"I_0",1.18847378392072
0.57820515625,0.0588235294117647,1.08509118534296,0.527076865821137,0.026425621721338,0.0691221780077838,0.636606143190069,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.502209962435,240025781,"I_0",1.17842221802194
0.57820515625,0.0588235294117647,1.0921243997498,0.530719598449185,0.0258618319386223,0.0692433938503068,0.624728017832928,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.50752600046,268151951,"I_0",1.18040064913191
0.32825265625,0.0588235294117647,1.11635113088742,0.567134481911439,0.0256274638893495,0.0685923346783873,0.620847115012923,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.439948768921,736827779,"I_0",1.16923569503639
0.32825265625,0.0588235294117647,1.11635412249996,0.561311526667951,0.0256357929330336,0.0686100107779094,0.619127311104942,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.461278981333,536638967,"I_0",1.16952620691982
0.32825265625,0.0588235294117647,1.12231576056264,0.569887215225106,0.0258252036772448,0.0684919651509354,0.623574908064471,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.457000679701,332830322,"I_0",1.16753122938109
0.32825265625,0.0588235294117647,1.11722933739212,0.561895917110533,0.0257521489009,0.0683307317953242,0.620097364625648,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.457865652829,208440035,"I_0",1.16477013999953
0.70318140625,0.0588235294117647,1.07179906472805,0.503882470098817,0.0261641946115388,0.0701259661351217,0.635788609113556,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.510226461953,421941132,"I_0",1.19555239679862
0.70318140625,0.0588235294117647,1.07329655989857,0.507630123156558,0.0264953222090291,0.0701292815085214,0.643062031900795,3.68e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.516339981471,1011032255,"I_0",1.19565394093964
0.70318140625,0.0588235294117647,1.07528947395202,0.514521280780959,0.0265120410196444,0.0694373738290544,0.635800098922571,3.67999999999999e-05,5281842,144828.344827586,0,0,0,0.01721420632104,0,-167.479309460416,428489986,"I_0",1.18380712369086
