"I_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","R_0","C_0","r","g","epsilon","LL","seed"
175862.482758621,0.142857142857143,0.1,-12.3228572000618,0.92188984375,0.034731562951886,0.0249787195382958,2.87118370891668,-0.134846857671242,3.68000000000001e-05,5301405,14062.4610138226,0,0,0,0,0,-935.542445731739,927536202
175862.482758621,0.142857142857143,0.1,-12.7387519874307,0.92188984375,0.139637232139936,0.0208830046590435,2.79780251618412,0.234538486050864,3.68e-05,5301405,14065.5474070505,0,0,0,0,0,-919.506821366406,330468153
175862.482758621,0.142857142857143,0.1,-13.2655746183127,0.92188984375,0.0588711522342891,0.0217820491384923,1.09761066027842,0.331984780979499,3.68e-05,5301405,14064.5229809632,0,0,0,0,0,-873.307878611772,716142373
175862.482758621,0.142857142857143,0.1,-2.87254100881261,0.17203234375,0.677335621634813,0.0395707772958827,-0.342194571209573,-2.6352294309177,3.68e-05,5301405,239062.284971183,0,0,0,0,0,-171.208984024262,19458439
175862.482758621,0.142857142857143,0.1,-2.87633156120051,0.17203234375,0.672064953024864,0.0399313065852407,-0.339240202872501,-2.63522655829619,3.68e-05,5301405,239062.573919335,0,0,0,0,0,-171.219786174427,826477208
175862.482758621,0.142857142857143,0.1,-2.87357881233186,0.17203234375,0.673893210994872,0.0397221675443464,-0.342843841818601,-2.63150305563188,3.68000000000001e-05,5301405,239061.606015995,0,0,0,0,0,-171.206993159686,613174187
175862.482758621,0.142857142857143,0.1,-2.87639573538321,0.17203234375,0.673636547747459,0.0397525373042441,-0.339912723854334,-2.6293989801533,3.68000000000001e-05,5301405,239063.548962426,0,0,0,0,0,-171.209426106316,295165561
175862.482758621,0.142857142857143,0.1,-2.87020879065771,0.17203234375,0.677318377081859,0.0397136290062653,-0.345314946161387,-2.62981682503951,3.68000000000001e-05,5301405,239063.74263383,0,0,0,0,0,-171.225302908577,1035851659
175862.482758621,0.142857142857143,0.1,2.46924978608814,0.67193734375,1.51439882548883,0.455218841481223,4.7048115672839,2.63129898717725,3.68e-05,5301405,89061.2531667924,0,0,0,0,0,-197.322036479318,946945831
175862.482758621,0.142857142857143,0.1,2.36650660137971,0.67193734375,1.5116025707435,0.520888978588113,4.78050550490995,2.49323692452993,3.68e-05,5301405,89064.1773720494,0,0,0,0,0,-197.236434005353,1019742737
175862.482758621,0.142857142857143,0.1,2.35620590313391,0.67193734375,1.50775120713907,0.519850159716668,4.78448821911976,2.48665646621557,3.68e-05,5301405,89062.332542998,0,0,0,0,0,-197.24117821516,433481557
175862.482758621,0.142857142857143,0.1,2.37441122023311,0.67193734375,1.5140376146349,0.5149961700139,4.77228341005,2.51543485913458,3.68e-05,5301405,89063.4888639544,0,0,0,0,0,-197.246357984256,134034932
175862.482758621,0.142857142857143,0.1,2.42205239681032,0.67193734375,1.50847727430896,0.484688198615102,4.74513396913482,2.56808075691244,3.67999999999999e-05,5301405,89063.7872061241,0,0,0,0,0,-197.259231792577,426813380
175862.482758621,0.142857142857143,0.1,-3.876348444936,0.804724609375,1.13766041614858,0.228397792160791,-0.0242248760179968,-2.40701908440502,3.68e-05,5301405,203906.331446485,0,0,0,0,0,-186.573009181853,253054395
175862.482758621,0.142857142857143,0.1,-3.15903191475904,0.804724609375,0.702555212288919,0.0842375290209237,-0.209176884064115,-2.80756206651493,3.68e-05,5301405,203905.867237796,0,0,0,0,0,-174.27941288759,466662306
175862.482758621,0.142857142857143,0.1,-3.19659174217018,0.804724609375,0.772455182449855,0.12206504407411,-0.180785266178324,-2.93170368586686,3.68e-05,5301405,203906.135450241,0,0,0,0,0,-176.121291780405,832614038
175862.482758621,0.142857142857143,0.1,-3.81715273786928,0.804724609375,1.5104512981187,0.384595766199112,0.524062472607517,-0.832672483007197,3.68000000000001e-05,5301405,203906.907446899,0,0,0,0,0,-200.096797526355,978710757
175862.482758621,0.142857142857143,0.1,-2.84485299437443,0.804724609375,0.577106488004229,0.0375701132144248,-0.328657063926736,-2.66212909991752,3.68e-05,5301405,203906.483884954,0,0,0,0,0,-170.394192972527,308471927
175862.482758621,0.142857142857143,0.1,5.01321507892738,0.304819609375,4.00374983793695,0.777787794837174,10.0370487029864,-1.06664863163816,3.68e-05,5301405,53907.7829608052,0,0,0,0,0,-242.804961910693,5211676
175862.482758621,0.142857142857143,0.1,5.39017664663005,0.304819609375,6.39531621763074,0.848698858545291,8.15512096557104,-2.39472801832069,3.68e-05,5301405,53906.3553570451,0,0,0,0,0,-276.172069296619,249222860
175862.482758621,0.142857142857143,0.1,5.03355651234167,0.304819609375,5.68192655172056,0.71877310732281,9.6227344407365,-2.32755127979353,3.68000000000001e-05,5301405,53904.9340988267,0,0,0,0,0,-268.705917476022,919867856
175862.482758621,0.142857142857143,0.1,4.57912369032452,0.304819609375,6.43437598290127,0.695926569224031,8.32750550736818,-1.82365072609618,3.68e-05,5301405,53907.4861110108,0,0,0,0,0,-272.622628373548,609486207
175862.482758621,0.142857142857143,0.1,3.01376040236755,0.304819609375,12.1707054357308,0.745682782521635,6.25222195832122,-4.08122481466907,3.68e-05,5301405,53906.4554043755,0,0,0,0,0,-312.826870369343,405538194
175862.482758621,0.142857142857143,0.1,0.821039826657783,0.554772109375,1.59025757142669,0.409964243811174,6.03534734095714,6.29419273619325,3.68e-05,5301405,278906.920543587,0,0,0,0,0,-198.58247678468,571175995
175862.482758621,0.142857142857143,0.1,0.810226618451792,0.554772109375,1.59327118293647,0.408385322459442,6.03546292661684,6.33560005849854,3.68e-05,5301405,278906.397933423,0,0,0,0,0,-198.578936307545,995960088
175862.482758621,0.142857142857143,0.1,0.81300780537063,0.554772109375,1.59179453303621,0.411093254880159,6.04629572069612,6.29615087161575,3.67999999999999e-05,5301405,278905.833179607,0,0,0,0,0,-198.578139850497,665306670
175862.482758621,0.142857142857143,0.1,0.825876434576116,0.554772109375,1.58759158252561,0.404499948053552,6.02029056858455,6.36260818802492,3.68000000000001e-05,5301405,278907.131534267,0,0,0,0,0,-198.574562968646,968679065
175862.482758621,0.142857142857143,0.1,0.821891507802097,0.554772109375,1.59012802648223,0.406161869724007,6.02883863848009,6.35922506226198,3.68e-05,5301405,278906.556864309,0,0,0,0,0,-198.577824866798,558304604
175862.482758621,0.142857142857143,0.1,-12.4043113996502,0.054867109375,86.9206792658647,0.191772152530526,-0.890162492112098,-1.26908644504038,3.68000000000001e-05,5301405,128904.977118051,0,0,0,0,0,-389.456979161101,713510141
175862.482758621,0.142857142857143,0.1,-11.571185362996,0.054867109375,99.1454533026291,0.252988212009089,-1.13442918957362,-1.01903666347516,3.68e-05,5301405,128904.914857772,0,0,0,0,0,-393.528495638782,273967523
175862.482758621,0.142857142857143,0.1,-13.54131474782,0.054867109375,101.292007435988,0.234186699436551,-0.301815971776685,-1.32584820886596,3.67999999999999e-05,5301405,128907.277330902,0,0,0,0,0,-395.430918869039,28395088
175862.482758621,0.142857142857143,0.1,-14.1000454653558,0.054867109375,119.907643839251,0.257166380952544,-1.0059260473638,-2.62133457766778,3.68e-05,5301405,128907.294084647,0,0,0,0,0,-416.879164148163,1073599124
175862.482758621,0.142857142857143,0.1,-13.5763455669246,0.054867109375,114.392188733146,0.207239701308,-1.15187423913858,-2.69145453076864,3.68e-05,5301405,128904.997087842,0,0,0,0,0,-417.093600337403,187541194
175862.482758621,0.142857142857143,0.1,-3.16736349409993,0.929700859375,0.849913563623791,0.318446033021441,-0.153727766664925,-3.16976866545584,3.68e-05,5301405,241405.66594185,0,0,0,0,0,-181.507553021153,65527392
175862.482758621,0.142857142857143,0.1,-3.0339457077356,0.929700859375,0.863935408929771,0.306263986423192,-0.114493050219739,-3.35017920028716,3.67999999999999e-05,5301405,241405.779613436,0,0,0,0,0,-181.838559087193,534295629
175862.482758621,0.142857142857143,0.1,-3.10293208445469,0.929700859375,0.746638226543413,0.137966031273892,-0.144444720236385,-3.06945955517317,3.68e-05,5301405,241406.236589349,0,0,0,0,0,-176.943468673087,439336839
175862.482758621,0.142857142857143,0.1,-2.95885604756398,0.929700859375,0.634796389440975,0.0625284238940913,-0.201223139190731,-2.87188667473171,3.68000000000001e-05,5301405,241404.581246356,0,0,0,0,0,-172.810680299011,332274295
175862.482758621,0.142857142857143,0.1,-3.18538440599848,0.929700859375,0.858450501734887,0.314810274270302,-0.0310790632217994,-3.31235559742177,3.68e-05,5301405,241407.26372863,0,0,0,0,0,-181.642741024604,154044184
175862.482758621,0.142857142857143,0.1,-7.58614611380593,0.429795859375,9.19721135892986,0.772286873978436,2.07911385396338,0.720318816273502,3.68e-05,5301405,91410.6517024837,0,0,0,0,0,-275.904940079881,179011168
175862.482758621,0.142857142857143,0.1,-7.13120976216322,0.429795859375,5.56990144537916,0.720590729698067,1.62160478259615,0.53082202960264,3.68e-05,5301405,91408.9528414324,0,0,0,0,0,-254.734163366657,74182224
175862.482758621,0.142857142857143,0.1,-7.27373715749064,0.429795859375,6.19154027576367,0.709936158683938,2.18087811473012,0.59633014701794,3.68e-05,5301405,91407.0910858768,0,0,0,0,0,-263.933199945181,58443146
175862.482758621,0.142857142857143,0.1,-8.01000402038275,0.429795859375,8.78625512664352,0.774726186925894,1.44630528272002,0.466073743175427,3.68e-05,5301405,91407.8906558446,0,0,0,0,0,-284.43480356814,1058899994
175862.482758621,0.142857142857143,0.1,-7.56880311295211,0.429795859375,7.34996875665668,0.676774682053323,1.18002434567534,0.195210971481439,3.68e-05,5301405,91407.0405468156,0,0,0,0,0,-265.845802332838,546933113
175862.482758621,0.142857142857143,0.1,-15.9641582782719,0.679748359375,0.00760451142803808,0.0293867540153389,2.81352144667067,-4.20973480207846,3.68e-05,5301405,166407.74825775,0,0,0,0,0,-984.059015197266,803358501
175862.482758621,0.142857142857143,0.1,-16.7398184713156,0.679748359375,0.00967483279278849,0.0297748579699831,2.39122758958247,-4.31452162712441,3.68e-05,5301405,166407.00329277,0,0,0,0,0,-984.050181225588,12145970
175862.482758621,0.142857142857143,0.1,-16.0594442025019,0.679748359375,0.03971428746409,0.0285327253382593,3.97101386535917,-2.84343804462291,3.68e-05,5301405,166407.113734076,0,0,0,0,0,-853.092456635012,819222861
175862.482758621,0.142857142857143,0.1,-16.7462526694238,0.679748359375,0.00943497021821085,0.0297193034336032,2.40964252165601,-4.24380897237786,3.67999999999999e-05,5301405,166407.351960468,0,0,0,0,0,-984.051550954291,432974029
175862.482758621,0.142857142857143,0.1,-16.859532639343,0.679748359375,0.0183641717490099,0.0286400230396281,4.31416120097486,-3.60193637393107,3.68e-05,5301405,166408.170724523,0,0,0,0,0,-934.241702911513,287646703
175862.482758621,0.142857142857143,0.1,-5.63496381448452,0.179843359375,67.7793119860199,0.00926430406158069,-2.9341648201812,0.571436073338338,3.68000000000001e-05,5301405,16406.989725028,0,0,0,0,0,-395.586088413086,605220972
175862.482758621,0.142857142857143,0.1,-4.22137225071005,0.179843359375,120.083552635389,0.00381948725966773,-3.24657063921755,1.79645934469279,3.68e-05,5301405,16405.8903896848,0,0,0,0,0,-416.816472042289,500156432
175862.482758621,0.142857142857143,0.1,-4.72292870974897,0.179843359375,106.667881125071,0.00279313337681897,-2.76999049539197,0.31564891058272,3.68e-05,5301405,16406.4817130276,0,0,0,0,0,-412.516405561067,215219724
175862.482758621,0.142857142857143,0.1,-4.35903345687148,0.179843359375,47.7163597125098,0.00795600542652774,-2.33879440143432,-0.327836409588761,3.67999999999999e-05,5301405,16405.2381579653,0,0,0,0,0,-374.673560135118,433504094
175862.482758621,0.142857142857143,0.1,-5.19273780349627,0.179843359375,70.4356535353452,0.00960239822347905,-2.93165461256375,0.351717262594582,3.68e-05,5301405,16406.1770921707,0,0,0,0,0,-396.096295021938,751014686
186207.275862069,0.142857142857143,0.1,-2.80850840216429,0.57820515625,0.556093000349966,0.0333405637252882,-0.436151351600439,-2.6231522955099,3.68000000000001e-05,5301405,60937.6348022355,0,0,0,0,0,-167.700146738385,169385219
186207.275862069,0.142857142857143,0.1,-2.81332237897959,0.57820515625,0.551191830162027,0.0324893614980239,-0.438635919831162,-2.60994336598913,3.68e-05,5301405,60937.2330392652,0,0,0,0,0,-167.661468970571,938719157
186207.275862069,0.142857142857143,0.1,-2.81701469171786,0.57820515625,0.55595759452695,0.0330118271559561,-0.432676399158308,-2.61479121521,3.68e-05,5301405,60938.5068464506,0,0,0,0,0,-167.660764337774,660113515
186207.275862069,0.142857142857143,0.1,-2.81604256422849,0.57820515625,0.547066410123586,0.0322138060986291,-0.431093193905152,-2.60715595925288,3.68e-05,5301405,60938.7420676252,0,0,0,0,0,-167.672101909377,442159451
186207.275862069,0.142857142857143,0.1,-2.81684115841597,0.57820515625,0.550051598471342,0.0326751004682364,-0.430252228174968,-2.61342029415319,3.68e-05,5301405,60939.2041524308,0,0,0,0,0,-167.667864429566,428055937
186207.275862069,0.142857142857143,0.1,-14.5309228966457,0.07830015625,3.66739191653258,0.770129886417591,5.09145767741315,-5.78522023004585,3.68e-05,5301405,210935.804072848,0,0,0,0,0,-266.641064597914,557606472
186207.275862069,0.142857142857143,0.1,-15.5848680237854,0.07830015625,9.14209284277318,0.465143081364532,4.77903997514708,-4.8416588072305,3.68e-05,5301405,210938.112995209,0,0,0,0,0,-290.886081934678,869420965
186207.275862069,0.142857142857143,0.1,-14.2015056581568,0.07830015625,4.67703807538694,0.602572201693906,4.31227682656982,-4.58411215256241,3.68e-05,5301405,210939.028138445,0,0,0,0,0,-270.527882511847,676327524
186207.275862069,0.142857142857143,0.1,-15.3347587107001,0.07830015625,8.77971247528489,0.638452759396426,5.37400254309951,-5.90409842479559,3.68e-05,5301405,210937.334870063,0,0,0,0,0,-286.690585132262,240704719
186207.275862069,0.142857142857143,0.1,-14.6619437282891,0.07830015625,9.05478198210663,0.544850175724277,5.05323339499682,-5.68962893525142,3.68e-05,5301405,210939.696157517,0,0,0,0,0,-287.902429287262,870477937
186207.275862069,0.142857142857143,0.1,-9.10907415685833,0.82815765625,27.7674649403686,0.0310412776077449,2.49307361473798,5.67115965816803,3.68e-05,5301405,135937.409732376,0,0,0,0,0,-382.458071940433,835758216
186207.275862069,0.142857142857143,0.1,-10.204343720697,0.82815765625,12.957715345686,0.0915492819188779,1.57420630937932,2.06525522592176,3.67999999999999e-05,5301405,135937.0455355,0,0,0,0,0,-306.958912234405,664996629
186207.275862069,0.142857142857143,0.1,-8.70460277034127,0.82815765625,24.3209676934424,0.0669360249230988,3.34620308908546,4.81003903137305,3.68000000000001e-05,5301405,135938.176320186,0,0,0,0,0,-352.433384637745,511480848
186207.275862069,0.142857142857143,0.1,-9.38979032999666,0.82815765625,102.677979813202,0.0520798281841789,1.79141546344249,4.51301342458542,3.67999999999999e-05,5301405,135936.363958578,0,0,0,0,0,-408.062351246774,514183390
186207.275862069,0.142857142857143,0.1,-9.90527947912592,0.82815765625,18.9161038824106,0.0996960186532317,3.36709210621785,5.17624034667594,3.68e-05,5301405,135936.956671701,0,0,0,0,0,-346.379615750702,713537986
186207.275862069,0.142857142857143,0.1,-2.98164892252104,0.32825265625,0.794894627493084,0.0911557299153163,-0.221533599298365,-2.92370199768984,3.68e-05,5301405,285938.175124872,0,0,0,0,0,-175.86105734367,418578261
186207.275862069,0.142857142857143,0.1,-2.86045258634134,0.32825265625,0.687316042244772,0.0407150262691357,-0.304154935783033,-2.63333260937269,3.68e-05,5301405,285941.418002191,0,0,0,0,0,-172.696081207016,652322916
186207.275862069,0.142857142857143,0.1,-2.87269652360914,0.32825265625,0.69098220499201,0.0410370509478203,-0.298224317916877,-2.63067271478953,3.68e-05,5301405,285938.852168755,0,0,0,0,0,-172.693915213292,701814558
186207.275862069,0.142857142857143,0.1,-0.519974829475928,0.32825265625,8.60096324455644,0.443278526474569,-2.4689914276312,-3.90488676394684,3.68e-05,5301405,285936.936549307,0,0,0,0,0,-269.760739856797,66190061
186207.275862069,0.142857142857143,0.1,-2.89828986426167,0.32825265625,0.70273834904117,0.0454320346451225,-0.27075526680359,-2.68326348293794,3.67999999999999e-05,5301405,285937.375162952,0,0,0,0,0,-172.765989933212,189689433
186207.275862069,0.142857142857143,0.1,-11.8159617400815,0.70318140625,118.957083982102,0.292231276342113,0.74987858464526,-7.2760238737721,3.68e-05,5301405,98439.5470998213,0,0,0,0,0,-413.875476340185,629086740
186207.275862069,0.142857142857143,0.1,-12.3351944281094,0.70318140625,107.973429264759,0.269256638560973,1.43388201178714,-7.0158461458788,3.67999999999999e-05,5301405,98438.574984588,0,0,0,0,0,-405.546562336742,387683027
186207.275862069,0.142857142857143,0.1,-12.462192280086,0.70318140625,114.227988998216,0.277752047853213,0.34021265030897,-7.72738998586056,3.67999999999999e-05,5301405,98439.8544276402,0,0,0,0,0,-417.12978714935,1021469133
186207.275862069,0.142857142857143,0.1,-12.5477484407971,0.70318140625,116.338375524703,0.361587114336635,1.05846737155927,-7.57397028910396,3.68e-05,5301405,98438.5220067976,0,0,0,0,0,-409.847235757588,206254679
186207.275862069,0.142857142857143,0.1,-12.0675691019521,0.70318140625,118.022423293792,0.199343923292136,0.8284852515647,-6.23682275705572,3.68e-05,5301405,98440.1162023202,0,0,0,0,0,-412.128787099569,665924748
186207.275862069,0.142857142857143,0.1,2.3296877349779,0.20327640625,1.51364351723522,0.571873038978161,4.78533871769789,2.40440935862341,3.68e-05,5301405,248438.569075363,0,0,0,0,0,-196.91614799415,397722302
186207.275862069,0.142857142857143,0.1,-2.63293928912768,0.20327640625,1.4362045488954,0.794011780893234,2.67037915329936,-0.743125629871742,3.68e-05,5301405,248437.683956801,0,0,0,0,0,-203.300971339501,1049003634
186207.275862069,0.142857142857143,0.1,2.33132182978304,0.20327640625,1.51523693394513,0.568744498387173,4.78451339174609,2.38949706555883,3.68e-05,5301405,248437.012465846,0,0,0,0,0,-196.915515541502,964891921
