"rho","gamma","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.0626551724137931,0.0588235294117647,-4.29320231417164,0.29700859375,0.742624202454732,-1.25938663306169,-3.09111592571223,3.67999999999999e-05,5301405,84377.60768339,0,0,0,0,0,-174.640413689292,333541905
0.0626551724137931,0.0588235294117647,-4.2879132513507,0.29700859375,0.754114254550692,-1.27905996644824,-3.05611573842321,3.68e-05,5301405,84377.9440135666,0,0,0,0,0,-174.630591575943,135528002
0.0626551724137931,0.0588235294117647,-4.28809449727524,0.29700859375,0.748790159097331,-1.25872551979548,-3.09390018764419,3.68e-05,5301405,84377.4083778327,0,0,0,0,0,-174.64891657412,431196930
0.0626551724137931,0.0588235294117647,-4.26836107557444,0.29700859375,0.755779622295801,-1.26106202901984,-3.09787540872435,3.68e-05,5301405,84373.9767085687,0,0,0,0,0,-174.633496819557,240925953
0.0626551724137931,0.0588235294117647,-3.8593513703172,0.04705609375,2.97154507859445,9.08761787072845,9.13802537362502,3.68e-05,5301405,534375.669095382,0,0,0,0,0,-227.057181244097,830508922
0.0626551724137931,0.0588235294117647,-2.14854078172471,0.04705609375,2.50386690254898,9.2332840743144,8.66882342536513,3.68000000000001e-05,5301405,534373.408422575,0,0,0,0,0,-218.604344075896,841300998
0.0626551724137931,0.0588235294117647,-2.33525328052902,0.04705609375,2.60581327694582,8.13769220132502,8.54871319997745,3.68e-05,5301405,534373.809379685,0,0,0,0,0,-220.401973007498,518993828
0.0626551724137931,0.0588235294117647,-2.84624510760001,0.04705609375,2.56909119870288,10.1704372835629,9.21946806938235,3.68e-05,5301405,534374.684957624,0,0,0,0,0,-219.387421231885,1060480266
0.0626551724137931,0.0588235294117647,-2.58044225667047,0.04705609375,2.65320624122297,8.45754809180641,8.63163916619699,3.68e-05,5301405,534375.163687312,0,0,0,0,0,-221.099930723498,628171008
0.0626551724137931,0.0588235294117647,-2.68099128532873,0.54696109375,5.09335510966899,2.09238486025347,-1.55174198479029,3.68e-05,5301405,234374.128750148,0,0,0,0,0,-260.64933798456,1050683705
0.0626551724137931,0.0588235294117647,-2.24686522875719,0.54696109375,6.09316826474224,2.8159725180669,-1.5642225463384,3.68e-05,5301405,234376.031331914,0,0,0,0,0,-281.569016247136,44455386
0.0626551724137931,0.0588235294117647,-2.10224856628542,0.54696109375,7.04565436651941,2.56373502606105,-1.72303027454281,3.68e-05,5301405,234376.591981082,0,0,0,0,0,-279.474700876668,82106766
0.0626551724137931,0.0588235294117647,-1.62348750481094,0.54696109375,10.0879991516924,3.40768339545426,-1.75003906369379,3.68e-05,5301405,234374.478626568,0,0,0,0,0,-299.866750185628,127331819
0.0626551724137931,0.0588235294117647,1.57038290283453,0.54696109375,2.42730660595659,3.44362696402784,2.17043756584943,3.68e-05,5301405,234378.276322599,0,0,0,0,0,-217.77369667821,632944667
0.0626551724137931,0.0588235294117647,-5.27867777869795,0.42198484375,0.00684440915789607,3.42725468855527,-3.51119041136086,3.68e-05,5301405,309376.672940737,0,0,0,0,0,-876.395528253238,228453432
0.0626551724137931,0.0588235294117647,-6.98466330153354,0.42198484375,0.033719775546874,6.03055361489569,-2.30710171632687,3.68e-05,5301405,309375.161377889,0,0,0,0,0,-821.324406226563,443372961
0.0626551724137931,0.0588235294117647,-6.15285584399517,0.42198484375,26.2005893520347,2.75109647188896,-2.78510940669259,3.68e-05,5301405,309374.051366816,0,0,0,0,0,-343.245316234042,650543699
0.0626551724137931,0.0588235294117647,-5.25814249882992,0.42198484375,0.0262854992719419,3.13561075111086,-3.34376688366249,3.68e-05,5301405,309376.725166876,0,0,0,0,0,-869.469839757979,237480636
0.0626551724137931,0.0588235294117647,-5.02012145148982,0.42198484375,0.380851114969211,2.90841148868878,-3.58308463735998,3.67999999999999e-05,5301405,309376.800163254,0,0,0,0,0,-817.777556133685,456812579
0.0626551724137931,0.0588235294117647,3.92506002259339,0.92188984375,2.13747986941183,2.49437589687282,5.76658551085625,3.68e-05,5301405,9376.20376021042,0,0,0,0,0,-212.00353538182,657938104
0.0626551724137931,0.0588235294117647,4.02052294195283,0.92188984375,2.14044569776732,2.46903356223296,5.83993399678597,3.68e-05,5301405,9375.35690469607,0,0,0,0,0,-212.005597308525,368739924
0.0626551724137931,0.0588235294117647,3.93372789655479,0.92188984375,2.14643710886533,2.50103825698332,5.76364667610541,3.68e-05,5301405,9375.96105730601,0,0,0,0,0,-211.994493295235,569557250
0.0626551724137931,0.0588235294117647,3.9352546851719,0.92188984375,2.14070800995817,2.49851438241925,5.74176069369652,3.68e-05,5301405,9375.72393680813,0,0,0,0,0,-211.999276794496,358374264
0.0626551724137931,0.0588235294117647,3.9131192102029,0.92188984375,2.13977993579582,2.50055725686526,5.74124428585473,3.68e-05,5301405,9376.96210599677,0,0,0,0,0,-211.989847458721,271672114
0.0626551724137931,0.0588235294117647,-10.9975709051075,0.67193734375,8.21067151135395,-0.31249421206682,-1.13382746466777,3.68e-05,5301405,459375.000116851,0,0,0,0,0,-284.899025240106,449903636
0.0626551724137931,0.0588235294117647,-12.108123271897,0.67193734375,10.2485108537093,0.144855506614145,-1.63048811183952,3.68000000000001e-05,5301405,459375.582741856,0,0,0,0,0,-295.977382230855,674519001
0.0626551724137931,0.0588235294117647,-8.47745606862718,0.67193734375,4.28756217203712,-0.1438796004829,-2.14729989553257,3.68e-05,5301405,459374.173625809,0,0,0,0,0,-247.398795522736,967621769
0.0626551724137931,0.0588235294117647,-9.00370924369376,0.67193734375,4.65941841193128,0.0341885396904251,-2.03462149323853,3.68000000000001e-05,5301405,459373.557685869,0,0,0,0,0,-255.472533231716,104106350
0.0626551724137931,0.0588235294117647,-9.64321250020346,0.67193734375,5.36193898833806,0.209641605323387,-2.22949962863859,3.68000000000001e-05,5301405,459376.047551531,0,0,0,0,0,-264.906850218939,172054288
0.0626551724137931,0.0588235294117647,3.61730335785339,0.17203234375,2.1372099295043,2.7324484370621,4.6241847461484,3.68e-05,5301405,159376.155148973,0,0,0,0,0,-211.611975070706,271048184
0.0626551724137931,0.0588235294117647,3.7756537658343,0.17203234375,2.13852294539594,2.66494878827492,4.92068539459555,3.68000000000001e-05,5301405,159376.668007587,0,0,0,0,0,-211.561088933373,823856117
0.0626551724137931,0.0588235294117647,3.59459077693566,0.17203234375,2.14172936534064,2.74657906033303,4.58293382288281,3.68e-05,5301405,159375.382257028,0,0,0,0,0,-211.624088834204,262697759
0.0626551724137931,0.0588235294117647,3.67255529712264,0.17203234375,2.13855387509881,2.72043549744232,4.69695686402612,3.68e-05,5301405,159374.600103445,0,0,0,0,0,-211.593580245016,51494485
0.0626551724137931,0.0588235294117647,3.64745048047,0.17203234375,2.13997057661351,2.73435479697353,4.65023083371604,3.68e-05,5301405,159377.100684415,0,0,0,0,0,-211.604064553714,553904068
0.0626551724137931,0.0588235294117647,-3.97297413001094,0.26576453125,2.77766345134653,9.82471569548786,10.1480548427284,3.68e-05,5301405,215625.302019204,0,0,0,0,0,-223.445342393251,809603188
0.0626551724137931,0.0588235294117647,-3.12889041201461,0.26576453125,2.48135491781343,10.5964858549719,10.1953926116332,3.67999999999999e-05,5301405,215626.218157759,0,0,0,0,0,-218.623072753052,882432318
0.0626551724137931,0.0588235294117647,-4.02587871156323,0.26576453125,2.68007166362136,10.5397232138803,10.2558647984407,3.68e-05,5301405,215624.150192051,0,0,0,0,0,-222.334587600766,260786363
0.0626551724137931,0.0588235294117647,-4.20968954197942,0.26576453125,2.70643422942001,10.9496838504284,10.5600470385049,3.68e-05,5301405,215624.706026307,0,0,0,0,0,-222.061921594989,1000184487
0.0626551724137931,0.0588235294117647,-4.44051481600672,0.26576453125,2.78007198600584,10.224530018752,11.0403113273214,3.68000000000001e-05,5301405,215623.650275318,0,0,0,0,0,-223.477538992107,96309
0.0626551724137931,0.0588235294117647,3.10028505204473,0.76566953125,2.16051709914446,2.89476007839587,4.20572493033568,3.68e-05,5301405,515626.48645643,0,0,0,0,0,-212.361381802921,1039706574
0.0626551724137931,0.0588235294117647,-1.79470576719143,0.76566953125,5.30170593597126,3.17167676959938,-1.44721723074911,3.68e-05,5301405,515623.549249907,0,0,0,0,0,-288.952201911351,190045365
0.0626551724137931,0.0588235294117647,2.17394159679071,0.76566953125,2.22184758315864,3.19142838920815,3.15317370589189,3.68000000000001e-05,5301405,515624.904710586,0,0,0,0,0,-214.008597783236,1008049457
0.0626551724137931,0.0588235294117647,-0.263120726997023,0.76566953125,5.17751412481628,4.45648487568358,0.458885578635292,3.68e-05,5301405,515625.515927908,0,0,0,0,0,-258.103899757171,1006327127
0.0626551724137931,0.0588235294117647,-0.0196799676700529,0.76566953125,3.3239642192814,3.95032008851817,1.53180807490066,3.68e-05,5301405,515624.406924021,0,0,0,0,0,-233.705108872291,232671917
0.0626551724137931,0.0588235294117647,-3.74171821686208,0.51571703125,1.16193195903888,-1.53213776816903,-1.62815478289,3.67999999999999e-05,5301405,65626.4919614286,0,0,0,0,0,-190.23955781633,825582673
0.0626551724137931,0.0588235294117647,-4.77235169288657,0.51571703125,1.89439498555384,-0.447465537360108,-1.00037320930339,3.68e-05,5301405,65625.5111541393,0,0,0,0,0,-208.540324098234,814708348
0.0626551724137931,0.0588235294117647,-4.18321119474754,0.51571703125,1.27439447344051,-1.08640641855073,-1.28336659360951,3.68e-05,5301405,65624.8976051789,0,0,0,0,0,-194.382930316626,369500278
0.0626551724137931,0.0588235294117647,-3.70995594271175,0.51571703125,1.15359820768512,-1.79416029138987,-1.76683310835318,3.68e-05,5301405,65625.9564525829,0,0,0,0,0,-190.185879421371,572887077
0.0626551724137931,0.0588235294117647,-3.98124653360868,0.51571703125,1.24061019876143,-0.958152857061436,-1.33134586598189,3.68000000000001e-05,5301405,65624.6055181717,0,0,0,0,0,-193.900183875893,975188416
0.0626551724137931,0.0588235294117647,7.81967523242924,0.01581203125,2.45948459025293,8.72158400058633,3.64149555884948,3.68e-05,5301405,365626.058430604,0,0,0,0,0,-217.948196942516,245186536
0.0626551724137931,0.0588235294117647,7.15654597331048,0.01581203125,2.50855030562815,8.90532968025355,3.07596432651793,3.68e-05,5301405,365626.923702897,0,0,0,0,0,-218.710414547344,1015615438
0.0626551724137931,0.0588235294117647,7.36000132590781,0.01581203125,2.45544560701598,7.54399513059518,3.95295637431946,3.68e-05,5301405,365626.000450728,0,0,0,0,0,-217.937482812493,201436629
0.0626551724137931,0.0588235294117647,7.5433152397543,0.01581203125,2.47408742621729,8.74191465615352,3.40355370273948,3.68e-05,5301405,365626.605331074,0,0,0,0,0,-218.230395695554,639983189
0.0626551724137931,0.0588235294117647,7.47377666070213,0.01581203125,2.49021899299452,7.24027047556022,3.53586776881957,3.68e-05,5301405,365626.152608722,0,0,0,0,0,-218.413489291262,988608463
0.0626551724137931,0.0588235294117647,-4.52490796238224,0.89064578125,0.662769944878153,-1.09085972856483,-3.23200847243527,3.68e-05,5301405,290626.008114903,0,0,0,0,0,-171.452143641659,508610805
0.0626551724137931,0.0588235294117647,-4.65651137277377,0.89064578125,0.685557967743829,-1.05910448694808,-3.10323081415419,3.68e-05,5301405,290627.145127464,0,0,0,0,0,-172.569596607949,834339179
0.0626551724137931,0.0588235294117647,-5.56038143649341,0.89064578125,1.18535759358721,-0.281360250948479,-3.20593612855783,3.67999999999999e-05,5301405,290626.269268015,0,0,0,0,0,-191.145052308876,538394718
0.0626551724137931,0.0588235294117647,-4.28782738544427,0.89064578125,0.544008709687253,-1.34454141796928,-3.21404912819017,3.68e-05,5301405,290624.4635988,0,0,0,0,0,-169.743725976088,369188333
0.0626551724137931,0.0588235294117647,-4.25670893438679,0.89064578125,0.53379211766763,-1.35793455298557,-3.24244021014047,3.67999999999999e-05,5301405,290625.891905811,0,0,0,0,0,-169.687499216628,296389627
0.0626551724137931,0.0588235294117647,3.79677977628569,0.39074078125,2.13533441584132,2.63717407173852,5.04969935148752,3.68e-05,5301405,590625.035481749,0,0,0,0,0,-211.619545762756,575777816
0.0626551724137931,0.0588235294117647,3.75558476586787,0.39074078125,2.13711372742095,2.65344754185653,4.98471514088898,3.68e-05,5301405,590626.316498232,0,0,0,0,0,-211.621469324023,684364919
0.0626551724137931,0.0588235294117647,3.76724142150337,0.39074078125,2.13529793691782,2.65635794836893,4.98469592115266,3.68e-05,5301405,590625.152180161,0,0,0,0,0,-211.621175568291,251432336
0.0626551724137931,0.0588235294117647,3.75149369372061,0.39074078125,2.13297068440977,2.66015366676643,4.96496462645832,3.68e-05,5301405,590625.173038046,0,0,0,0,0,-211.623679983275,269818943
0.0626551724137931,0.0588235294117647,3.75551978630285,0.39074078125,2.13674544024174,2.65937780038754,4.968866366865,3.68e-05,5301405,590625.618430431,0,0,0,0,0,-211.623300508006,649001681
0.0626551724137931,0.0588235294117647,-13.9267436552682,0.14078828125,19.5237131280882,2.96597700140275,1.29796612729283,3.68e-05,5301405,140627.928717206,0,0,0,0,0,-326.015730734834,37508963
0.0626551724137931,0.0588235294117647,-13.5408553104494,0.14078828125,19.6139544638914,2.90665990234237,1.4218270884113,3.68e-05,5301405,140626.196798773,0,0,0,0,0,-325.347813041812,304234264
0.0626551724137931,0.0588235294117647,-13.1607539772794,0.14078828125,19.6158424304538,3.12314855944596,1.21333364210952,3.68e-05,5301405,140627.929007483,0,0,0,0,0,-325.802455600763,434464211
0.0626551724137931,0.0588235294117647,-12.9833273075327,0.14078828125,18.1111636841544,1.63317107588181,1.34883971411727,3.68e-05,5301405,140627.378775456,0,0,0,0,0,-320.388676211012,567507002
0.0626551724137931,0.0588235294117647,-11.8857342351622,0.14078828125,15.0907394478528,2.50491508797204,1.60083935915277,3.68e-05,5301405,140625.428317411,0,0,0,0,0,-313.683220798564,652834452
0.0626551724137931,0.0588235294117647,1.30892366852732,0.64069328125,2.25019470976315,3.40806566462018,5.77092574204344,3.68000000000001e-05,5301405,440626.775017605,0,0,0,0,0,-214.26044660981,273700880
0.0626551724137931,0.0588235294117647,1.39999234355595,0.64069328125,2.25050830481524,3.37511159413388,5.73605227643345,3.68e-05,5301405,440624.910178672,0,0,0,0,0,-214.123524487847,994496961
0.0626551724137931,0.0588235294117647,2.14253388844698,0.64069328125,2.18707003826376,2.96427493047912,6.41379343169842,3.68e-05,5301405,440625.934150259,0,0,0,0,0,-212.930523561288,584260351
0.0626551724137931,0.0588235294117647,0.826827390135547,0.64069328125,2.30813374438626,4.11216124754345,6.38643877699798,3.68000000000001e-05,5301405,440624.150113663,0,0,0,0,0,-215.345923723187,1030058255
0.0626551724137931,0.0588235294117647,1.68471704852765,0.64069328125,2.21781253527075,3.21024192036488,5.87321933554414,3.68e-05,5301405,440624.797373298,0,0,0,0,0,-213.580622329364,742044746
0.0626551724137931,0.0588235294117647,-2.47890613555492,0.07830015625,3.01255583550195,6.23980882196523,7.46294980514859,3.68e-05,5301405,253125.73549772,0,0,0,0,0,-228.539550368629,552200614
0.0626551724137931,0.0588235294117647,-4.23262672729583,0.07830015625,1.00222595841335,-1.56746826772061,-2.28488359012438,3.68e-05,5301405,253127.011593429,0,0,0,0,0,-181.338865143411,678948676
0.0626551724137931,0.0588235294117647,-0.34185209721814,0.07830015625,3.69658094418538,3.6790838089713,1.90072326583093,3.68e-05,5301405,253125.119187554,0,0,0,0,0,-236.458894881102,433795358
0.0626551724137931,0.0588235294117647,-1.68188112122712,0.07830015625,5.11430748033942,3.87769563714834,1.8860082418761,3.68e-05,5301405,253126.389479817,0,0,0,0,0,-255.580155840629,743647101
0.0626551724137931,0.0588235294117647,-0.556920173025434,0.07830015625,3.87029904851716,3.75581702638206,1.80317339538555,3.68000000000001e-05,5301405,253125.365202709,0,0,0,0,0,-239.737392688562,648381044
0.0626551724137931,0.0588235294117647,6.61323725128337,0.57820515625,2.44470401367271,9.06994583792791,4.22601719093572,3.68e-05,5301405,553123.937615224,0,0,0,0,0,-217.725043988694,100292418
0.0626551724137931,0.0588235294117647,6.62219931494331,0.57820515625,2.44039460262824,9.28735755137526,4.45135485153454,3.68000000000001e-05,5301405,553124.533983312,0,0,0,0,0,-217.570038839379,467336607
0.0626551724137931,0.0588235294117647,6.33827038116997,0.57820515625,2.44213655331803,9.43173190045485,4.28518367005634,3.68e-05,5301405,553124.948800166,0,0,0,0,0,-217.696432433784,558978873
0.0626551724137931,0.0588235294117647,6.15892321646442,0.57820515625,2.44882092671379,8.08497768943925,4.63996262709817,3.68e-05,5301405,553124.390398864,0,0,0,0,0,-217.631327050398,373049755
0.0626551724137931,0.0588235294117647,5.44860966758567,0.57820515625,2.45874477875972,8.4973630034688,4.34212299236285,3.68e-05,5301405,553125.798077759,0,0,0,0,0,-217.954112321246,589620139
0.0626551724137931,0.0588235294117647,-12.5897538586261,0.82815765625,0.0390367189859142,3.5135953288343,-1.94544992634826,3.68e-05,5301405,103124.332399487,0,0,0,0,0,-956.297688584981,267075035
0.0626551724137931,0.0588235294117647,-12.5981077368689,0.82815765625,0.0322784147536141,3.50099622127313,-1.92797575198319,3.68e-05,5301405,103125.357353456,0,0,0,0,0,-956.281467818682,1016222286
0.0626551724137931,0.0588235294117647,-12.7623538738407,0.82815765625,0.0501236139839443,3.56633509771649,-1.88863326224338,3.68e-05,5301405,103125.553539073,0,0,0,0,0,-956.332026138707,1017033877
0.0626551724137931,0.0588235294117647,-12.8596111527853,0.82815765625,0.0622396285467981,3.58577567538218,-1.85307217896013,3.68e-05,5301405,103125.207665275,0,0,0,0,0,-956.307271612317,296109254
0.0626551724137931,0.0588235294117647,-12.559665170872,0.82815765625,0.0364847037027543,3.46400991034798,-1.88984078001035,3.68e-05,5301405,103125.622529235,0,0,0,0,0,-956.31676838844,1056555450
0.0626551724137931,0.0588235294117647,-4.3011130361771,0.32825265625,0.663004803382862,-1.18246760826209,-3.28926605838579,3.67999999999999e-05,5301405,403126.379445176,0,0,0,0,0,-170.936126477152,224633841
