"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"59",0.00019,0.142857142857143,0.1,-3.2359899382184,0.82710551699814,0.0132233809956192,-0.789882433535136,-1.33851308910715,3.68e-05,5301405,14062.369318927,60937.6585609351,0,0,0,0,975.09016557478,-245.426684392483,989553181,"LHS_search"
"60",0.00019,0.142857142857143,0.1,-3.23910909742838,0.825919831669165,0.0132024706699453,-0.791914250332502,-1.33624094130218,3.68e-05,5301405,14063.5242240403,60937.1430988046,0,0,0,0,981.493057341222,-245.429876631096,833814093,"LHS_search"
"61",0.00019,0.142857142857143,0.1,-3.2346217552777,0.824549591200162,0.0131618813479562,-0.79392057639762,-1.33499442334676,3.68e-05,5301405,14063.6271798273,60938.540599273,0,0,0,0,977.541164135015,-245.42922729578,248909680,"LHS_search"
"62",0.00019,0.142857142857143,0.1,-3.22633336952663,0.827012908584166,0.0131747219477316,-0.792786803292908,-1.33979675220235,3.68e-05,5301405,14062.7919265861,60937.5707714217,0,0,0,0,966.990875541517,-245.428808456197,660448341,"LHS_search"
"63",0.00019,0.142857142857143,0.1,-3.22282771064119,0.824623559738417,0.0131266486468863,-0.790716056134351,-1.3464504299729,3.68000000000001e-05,5301405,14063.2126629264,60937.8887173445,0,0,0,0,967.574397042693,-245.41526793974,285273173,"LHS_search"
"64",0.00019,0.142857142857143,0.1,-3.22474523740376,0.824988542237367,0.0132236412975844,-0.792488328324081,-1.34241596842529,3.68e-05,5301405,14063.2073358239,60938.9119295779,0,0,0,0,967.200314402952,-245.425574559382,504341213,"LHS_search"
"65",0.00019,0.142857142857143,0.1,-3.22521321404765,0.824312301970964,0.013240671084618,-0.793090566552732,-1.34512511947409,3.68e-05,5301405,14063.0704874486,60938.7221435556,0,0,0,0,960.423141220884,-245.422953495159,193037506,"LHS_search"
"66",0.00019,0.142857142857143,0.1,-3.22598074283657,0.825919084080873,0.0131145831940824,-0.793546830516366,-1.3365573054562,3.68e-05,5301405,14063.0234132724,60937.3768729502,0,0,0,0,982.966687490964,-245.429739641805,607305272,"LHS_search"
"67",0.00019,0.142857142857143,0.1,-3.23091275260578,0.826511492301918,0.0132334259707197,-0.793238870941285,-1.34048158651028,3.68e-05,5301405,14064.0309419807,60938.3380877161,0,0,0,0,971.148115069195,-245.434254208294,1050662563,"LHS_search"
"68",0.00019,0.142857142857143,0.1,-3.22421863759249,0.822745118724845,0.0130985336176342,-0.794375035264896,-1.34116963667162,3.68e-05,5301405,14062.8543317652,60937.7114260633,0,0,0,0,975.721138293097,-245.421496146269,86000225,"LHS_search"
"69",0.00019,0.142857142857143,0.1,-3.23044264774043,0.826315639116187,0.0131910186480133,-0.794186289506368,-1.33587920734,3.68e-05,5301405,14063.2491190339,60937.1450026716,0,0,0,0,971.824964205271,-245.435249558304,1036870955,"LHS_search"
"70",0.00019,0.142857142857143,0.1,-3.22823065563949,0.828014957565061,0.0131446726404019,-0.793992435230507,-1.34251116737747,3.68e-05,5301405,14063.2636949957,60936.7841119862,0,0,0,0,969.325630269306,-245.433384525897,553941440,"LHS_search"
"71",0.00019,0.142857142857143,0.1,-2.85158959896918,0.855399481939729,0.0160291258361284,-0.875215752277563,-1.66212915572936,3.68e-05,5301405,14062.5715440416,60938.9623721798,0,0,0,0,359.768707121347,-247.274811796886,28475042,"LHS_search"
"72",0.00019,0.142857142857143,0.1,-3.23115155281428,0.825978133213052,0.013115324548205,-0.792480481210199,-1.33629340783387,3.68e-05,5301405,14062.1384039971,60938.2308463949,0,0,0,0,982.72745187222,-245.426943144801,24318688,"LHS_search"
"73",0.00019,0.142857142857143,0.1,-3.22979217489928,0.823336671854635,0.0131196884116082,-0.7938482782523,-1.33936224222038,3.68e-05,5301405,14062.4107731984,60936.9238183978,0,0,0,0,982.234637402539,-245.423991981386,23732793,"LHS_search"
"74",0.00019,0.142857142857143,0.1,-3.22508940607326,0.824154376029453,0.0132201163688952,-0.795481177059446,-1.33969751949204,3.68e-05,5301405,14063.2059462105,60937.4973014613,0,0,0,0,968.408741068354,-245.434547199417,95131821,"LHS_search"
"75",0.00019,0.142857142857143,0.1,-3.23199550484369,0.823478694476715,0.0132050514676047,-0.794367504867759,-1.3364273367144,3.68e-05,5301405,14063.6079288172,60937.7757013942,0,0,0,0,979.377694496801,-245.430856277127,280849211,"LHS_search"
"76",0.00019,0.142857142857143,0.1,-3.23070877874962,0.825929940309134,0.013217246354673,-0.792066429627208,-1.33708137467319,3.68e-05,5301405,14062.548490044,60938.0824928566,0,0,0,0,972.693787617573,-245.429551651131,915728462,"LHS_search"
"77",0.00019,0.142857142857143,0.1,-3.2249153186768,0.824739822331564,0.0132576503683175,-0.790997777899613,-1.34796432509976,3.68e-05,5301405,14063.7819301249,60937.3020339561,0,0,0,0,954.951443355856,-245.42029639017,587956540,"LHS_search"
"78",0.00019,0.142857142857143,0.1,-3.21780681096934,0.825090606945833,0.0131433410222483,-0.794060614105466,-1.34733215789541,3.68e-05,5301405,14062.6261738814,60938.0867644217,0,0,0,0,958.987751116651,-245.423408880716,522535961,"LHS_search"
"79",0.00019,0.142857142857143,0.1,-3.23719573435744,0.824733958512996,0.0132404322916977,-0.791417235247357,-1.33161787499807,3.68e-05,5301405,14063.4476665737,60937.5366827275,0,0,0,0,984.48171589663,-245.430838602571,591300117,"LHS_search"
"80",0.00019,0.142857142857143,0.1,-3.22675277767865,0.825058483439378,0.013115710136215,-0.795672171162991,-1.34320960681389,3.68e-05,5301405,14063.056108084,60938.7807333645,0,0,0,0,973.197716750589,-245.430517118761,993765703,"LHS_search"
"81",0.00019,0.142857142857143,0.1,-3.22587842792218,0.826107156594089,0.0132123799739174,-0.793297644597576,-1.34097467607526,3.68e-05,5301405,14062.825012062,60938.890697977,0,0,0,0,970.785748931233,-245.432067797822,709288796,"LHS_search"
"82",0.00019,0.142857142857143,0.1,-3.22605782371278,0.826873854263298,0.0132240626646985,-0.793691022178868,-1.34056379393556,3.68e-05,5301405,14062.895674911,60938.4809869248,0,0,0,0,960.063316926514,-245.434456183304,1030338709,"LHS_search"
"83",0.00019,0.142857142857143,0.1,-3.23442730194687,0.823253085447259,0.0132604079938063,-0.790056905932406,-1.34340103846801,3.68e-05,5301405,14061.7898947542,60937.0726497614,0,0,0,0,968.402172777089,-245.417065458996,573006592,"LHS_search"
"84",0.00019,0.142857142857143,0.1,-3.22657150573685,0.824993442249988,0.0132234296944565,-0.790502620014668,-1.3455301625072,3.68e-05,5301405,14062.3472286222,60938.0870785743,0,0,0,0,966.4340407447,-245.419418320455,245258673,"LHS_search"
"85",0.00019,0.142857142857143,0.1,-3.2351057239652,0.825685579851847,0.0131427745115875,-0.791479390589487,-1.33877044041451,3.68e-05,5301405,14064.151569411,60938.1859897701,0,0,0,0,979.69728609813,-245.422504685581,28751388,"LHS_search"
"86",0.00019,0.142857142857143,0.1,-3.23267716400896,0.823217411918569,0.0131716695971969,-0.793060460043133,-1.3349907902618,3.68e-05,5301405,14062.8571546739,60937.7596105473,0,0,0,0,980.975527318994,-245.423983634281,1028358948,"LHS_search"
"87",0.00019,0.142857142857143,0.1,-3.23055552148384,0.823378674908458,0.0131863347576571,-0.792090315710635,-1.34307576433107,3.68e-05,5301405,14062.8219986382,60939.4012065913,0,0,0,0,969.299186654053,-245.419060924069,325595475,"LHS_search"
"88",0.00019,0.142857142857143,0.1,-3.23530813729826,0.826798872382315,0.013233516872116,-0.791787659471143,-1.34147837760953,3.68e-05,5301405,14063.3420054868,60938.5889531022,0,0,0,0,970.090450421864,-245.429534115327,884712984,"LHS_search"
"89",0.00019,0.142857142857143,0.1,-3.22406800660805,0.825973380887083,0.0132329837542468,-0.791685616686224,-1.34409757683615,3.68e-05,5301405,14062.8435997178,60938.7151698258,0,0,0,0,961.78859532792,-245.425909573586,165640793,"LHS_search"
"90",0.00019,0.142857142857143,0.1,-3.22913369731548,0.825974603224696,0.01329525360132,-0.791561096599685,-1.34137185842669,3.68e-05,5301405,14063.4528593672,60937.8099981838,0,0,0,0,965.323006049709,-245.430779626802,488660901,"LHS_search"
"91",0.00019,0.142857142857143,0.1,-3.22068607904635,0.826380696658115,0.0132294061022784,-0.793840353832573,-1.34374257964911,3.68e-05,5301405,14062.7191228783,60937.8675321049,0,0,0,0,957.199571996183,-245.430954800323,471242543,"LHS_search"
"92",0.00019,0.142857142857143,0.1,-3.20237557693103,0.826182047125777,0.0132647500111545,-0.797092300520331,-1.35055751436297,3.68e-05,5301405,14063.6248288804,60937.8373269004,0,0,0,0,933.469355739456,-245.437794367404,483012425,"LHS_search"
"93",0.00019,0.142857142857143,0.1,-3.18818191422873,0.82459592864083,0.0134807293518978,-0.794058572617561,-1.3715657931616,3.68e-05,5301405,14065.7015996207,60938.1588828178,0,0,0,0,881.095150674066,-245.435966849271,230111939,"LHS_search"
"94",0.00019,0.142857142857143,0.1,-3.14416978564821,0.827859611823885,0.0135827936974843,-0.800157942023293,-1.40580497060886,3.68e-05,5301405,14065.6896946743,60938.6356069209,0,0,0,0,818.11898456444,-245.482554823069,1021566610,"LHS_search"
"95",0.00019,0.142857142857143,0.1,-3.21815913927858,0.826772164672059,0.0132818775247998,-0.792616335463274,-1.35031103306149,3.68e-05,5301405,14064.5997396577,60938.5222894642,0,0,0,0,945.025135156233,-245.429525152593,274812250,"LHS_search"
"96",0.00019,0.142857142857143,0.1,-3.15641855141281,0.82399649526667,0.0135780292534731,-0.795885738018852,-1.40607014947954,3.68e-05,5301405,14063.7369988271,60937.2108787954,0,0,0,0,830.112306136002,-245.455472382451,299676175,"LHS_search"
"97",0.00019,0.142857142857143,0.1,-3.22521182501249,0.824853482087863,0.0131736472918873,-0.793545657926804,-1.34130859802515,3.68e-05,5301405,14065.0161311655,60938.6329786321,0,0,0,0,963.14190032205,-245.424616118751,620705489,"LHS_search"
"98",0.00019,0.142857142857143,0.1,-3.22404603759169,0.824435953394607,0.013228574969857,-0.792649490172545,-1.34248556935932,3.68e-05,5301405,14064.5392567313,60939.1671381741,0,0,0,0,961.764425579387,-245.422868999143,357440620,"LHS_search"
"99",0.00019,0.142857142857143,0.1,-3.22623495600825,0.822990727207458,0.0132450207260638,-0.792515239801343,-1.34507865474534,3.67999999999999e-05,5301405,14064.9978347189,60938.7995525291,0,0,0,0,965.919380427279,-245.420914787927,553493341,"LHS_search"
"100",0.00019,0.142857142857143,0.1,-3.22181678440094,0.825178900847043,0.0131926718103128,-0.792238342909431,-1.34955347062919,3.68e-05,5301405,14065.0917187725,60937.1841413199,0,0,0,0,958.724891156289,-245.420207037346,162460669,"LHS_search"
"101",0.00019,0.142857142857143,0.1,-3.23102614054495,0.822206021516558,0.0131656579451375,-0.79297448073444,-1.33557514728857,3.68e-05,5301405,14065.7101740932,60939.0312145013,0,0,0,0,975.226046583559,-245.422074141593,424327940,"LHS_search"
"102",0.00019,0.142857142857143,0.1,-3.22348151641869,0.825970757412612,0.0131975867861109,-0.793738685136073,-1.33732662578314,3.68e-05,5301405,14064.4526913023,60939.13981968,0,0,0,0,969.95673288744,-245.432270445818,82128304,"LHS_search"
"103",0.00019,0.142857142857143,0.1,-3.23161182778939,0.826165552115008,0.0131768714889382,-0.792770014741542,-1.33857690954566,3.68e-05,5301405,14065.1141984891,60937.8583160696,0,0,0,0,972.479013512503,-245.430381918944,301945111,"LHS_search"
"104",0.00019,0.142857142857143,0.1,-3.22794505804742,0.827668054823684,0.0132031021463008,-0.79363322737049,-1.34321633933742,3.68e-05,5301405,14064.9179540182,60937.8892346004,0,0,0,0,968.348031219089,-245.435502483717,3033166,"LHS_search"
"105",0.00019,0.142857142857143,0.1,-3.23519178755145,0.826046553916522,0.0132235521507811,-0.791983836105685,-1.33243007428633,3.68000000000001e-05,5301405,14065.392803606,60937.5896686118,0,0,0,0,980.892645263746,-245.433161257313,920581258,"LHS_search"
"106",0.00019,0.142857142857143,0.1,-3.22381419570854,0.82439720281805,0.0132404520993675,-0.792324611522081,-1.3457145981124,3.68e-05,5301405,14066.581251844,60938.8353956424,0,0,0,0,960.61520714296,-245.422179097756,332182014,"LHS_search"
"107",0.00019,0.142857142857143,0.1,-3.22404913991017,0.826083710465598,0.013194966205263,-0.793353772014248,-1.34444269594989,3.68e-05,5301405,14065.6895894275,60937.1651019034,0,0,0,0,962.409234691043,-245.426561361172,357442691,"LHS_search"
"108",0.00019,0.142857142857143,0.1,-3.21417371594322,0.823461732576769,0.01309923459417,-0.795693324928186,-1.34463856771139,3.68e-05,5301405,14063.4982881565,60937.8084269404,0,0,0,0,957.950381496948,-245.422965517699,696572437,"LHS_search"
"109",0.00019,0.142857142857143,0.1,-3.22656698984239,0.824270365157566,0.0132123824632655,-0.793214292492206,-1.34067011258415,3.68e-05,5301405,14063.485939805,60937.4412733208,0,0,0,0,955.495116096411,-245.424842403802,799596928,"LHS_search"
"110",0.00019,0.142857142857143,0.1,-3.21689330819337,0.825253467250198,0.013236516338622,-0.792197063402315,-1.35038689233464,3.68e-05,5301405,14063.9515690353,60936.4385098436,0,0,0,0,949.642889496633,-245.421260091855,114086743,"LHS_search"
"111",0.00019,0.142857142857143,0.1,-3.22653519662016,0.824115846809947,0.0132275937105928,-0.793184644571365,-1.34292702438579,3.68e-05,5301405,14066.179740624,60937.6981238305,0,0,0,0,965.098889214269,-245.424500020853,241022385,"LHS_search"
"112",0.00019,0.142857142857143,0.1,-3.22750389367325,0.824529912909534,0.0132446602031987,-0.794050812847473,-1.33772322607618,3.68e-05,5301405,14064.5291472488,60938.1558887765,0,0,0,0,962.434504350153,-245.43055617084,84516537,"LHS_search"
"113",0.00019,0.142857142857143,0.1,-3.23757007170403,0.826471509964602,0.0131728978244656,-0.793871183096022,-1.33577276303822,3.68e-05,5301405,14066.0095049167,60936.7956825196,0,0,0,0,984.60690993276,-245.438290244701,17898606,"LHS_search"
"114",0.00019,0.142857142857143,0.1,-3.2286892823638,0.825606563711705,0.0131637081406848,-0.794282391112846,-1.3367207703118,3.68e-05,5301405,14065.2502814689,60937.294320535,0,0,0,0,972.365934070267,-245.431685402426,105478015,"LHS_search"
"115",0.00019,0.142857142857143,0.1,-3.23058079770657,0.824139880726209,0.0131647261581039,-0.792792728064211,-1.3404534666632,3.68e-05,5301405,14064.8957937122,60938.2875254576,0,0,0,0,978.455664494929,-245.423576327388,149017626,"LHS_search"
"116",0.00019,0.142857142857143,0.1,-3.23117813501509,0.823593724387081,0.0132637411640231,-0.790419138390981,-1.34102596885751,3.68e-05,5301405,14064.672753003,60936.8963623829,0,0,0,0,969.315486910127,-245.420722300469,291241916,"LHS_search"
"117",0.00019,0.142857142857143,0.1,-3.22187570257327,0.824996521338418,0.0132221776921738,-0.792802145423077,-1.34543251021939,3.68e-05,5301405,14065.1747678923,60939.0705717394,0,0,0,0,955.644700733579,-245.424218885008,962340123,"LHS_search"
"118",0.00019,0.142857142857143,0.1,-3.22334868165082,0.823151189152715,0.0131837901831009,-0.790707888217001,-1.34727846727969,3.68e-05,5301405,14066.0025994674,60937.527936177,0,0,0,0,964.292158952912,-245.412865302562,85240146,"LHS_search"
"119",0.00019,0.142857142857143,0.1,-3.22824197124687,0.823737967113296,0.0131214252056345,-0.792336852918278,-1.34295056741255,3.68e-05,5301405,14065.5067631488,60939.1116565081,0,0,0,0,976.230022143353,-245.419711289902,941791875,"LHS_search"
"120",0.00019,0.142857142857143,0.1,-3.2173892810666,0.826308839833347,0.0131813091398992,-0.794298909589599,-1.34921076504277,3.68e-05,5301405,14065.5006105534,60937.3921404004,0,0,0,0,958.035338025138,-245.427826163744,1027179465,"LHS_search"
"121",0.00019,0.142857142857143,0.1,-3.23352006065451,0.824323689766446,0.0131917714039268,-0.791434225198411,-1.33914499263902,3.68e-05,5301405,14064.7124381406,60937.8339168664,0,0,0,0,978.274980878663,-245.422869711905,284475829,"LHS_search"
"122",0.00019,0.142857142857143,0.1,-3.23081898205122,0.823140388725535,0.0131811370299566,-0.792334737752073,-1.33639618866012,3.68e-05,5301405,14064.8418449997,60937.8781475936,0,0,0,0,976.79238966988,-245.422560791919,62148483,"LHS_search"
"123",0.00019,0.142857142857143,0.1,-3.23343185750982,0.826023355272995,0.0133439933782546,-0.78914794283031,-1.34369290219699,3.68e-05,5301405,14065.0232236602,60938.3921026391,0,0,0,0,961.097180842978,-245.425713913069,971556033,"LHS_search"
"124",0.00019,0.142857142857143,0.1,-3.23151382373564,0.823129923659727,0.0132509589164327,-0.791681811893078,-1.34357400747203,3.68e-05,5301405,14065.2953539647,60938.2628473551,0,0,0,0,970.145844819887,-245.421779070414,470983304,"LHS_search"
"125",0.00019,0.142857142857143,0.1,-3.22322152119569,0.825068190909746,0.0132318336196568,-0.791099116190848,-1.34522122063702,3.68e-05,5301405,14065.773022887,60938.285149496,0,0,0,0,963.563054899575,-245.422929799103,70390032,"LHS_search"
"126",0.00019,0.142857142857143,0.1,-3.22500119172524,0.823044431121974,0.0131231305242386,-0.795333086563157,-1.34307750170904,3.68e-05,5301405,14065.3960933669,60938.5841982468,0,0,0,0,968.696308930095,-245.422428871525,684490649,"LHS_search"
"127",0.00019,0.142857142857143,0.1,-3.22935738198543,0.824559332830558,0.0131601294373726,-0.794809636035668,-1.33991014994745,3.67999999999999e-05,5301405,14065.0369878862,60938.7402180518,0,0,0,0,971.27975518115,-245.428642320767,645121039,"LHS_search"
"128",0.00019,0.142857142857143,0.1,-3.2264619692814,0.824866984836506,0.0131903919461983,-0.791905574967393,-1.34505627949797,3.68e-05,5301405,14066.9793597452,60937.5495014436,0,0,0,0,961.620952830816,-245.419357436702,566601577,"LHS_search"
"129",0.00019,0.142857142857143,0.1,-3.23058179521451,0.823647603862894,0.0132025761548069,-0.79187147390108,-1.33802244969968,3.68e-05,5301405,14064.6880383438,60938.5523511862,0,0,0,0,969.52895383972,-245.420658755633,387039831,"LHS_search"
"130",0.00019,0.142857142857143,0.1,-3.23347700531283,0.825029771902617,0.013241453352755,-0.791430458849044,-1.33412577160257,3.68e-05,5301405,14065.1065289355,60937.5432447284,0,0,0,0,977.805748553446,-245.428517559194,605886951,"LHS_search"
"131",0.00019,0.142857142857143,0.1,-3.22975745446113,0.823992377729431,0.0132228896588555,-0.792856708352001,-1.34007486018578,3.68e-05,5301405,14067.0809798188,60939.5957044253,0,0,0,0,975.381310873468,-245.42797889243,100975886,"LHS_search"
"132",0.00019,0.142857142857143,0.1,-3.23634265561779,0.825177159585381,0.0131521788308003,-0.791472162276033,-1.33606057449853,3.67999999999999e-05,5301405,14065.085573861,60938.2973648954,0,0,0,0,987.265753097848,-245.424950928987,102350634,"LHS_search"
"133",0.00019,0.142857142857143,0.1,-3.23285611942172,0.823269942371284,0.0131206941737335,-0.792024798054054,-1.33961529410196,3.68e-05,5301405,14065.6572993379,60938.7192544627,0,0,0,0,979.238327367716,-245.418323797649,491273312,"LHS_search"
"134",0.00019,0.142857142857143,0.1,-3.22953702434361,0.826259474280588,0.0132180613637772,-0.79011082664154,-1.3402809528909,3.68e-05,5301405,14065.0375732474,60937.8087164966,0,0,0,0,976.197607256757,-245.424681203546,936173054,"LHS_search"
"135",0.00019,0.142857142857143,0.1,-3.22575758674395,0.824898200689955,0.0132575052746558,-0.792854735385704,-1.34264078045752,3.68e-05,5301405,14065.5983123116,60937.2424379518,0,0,0,0,961.62301921902,-245.42699677455,574763161,"LHS_search"
"136",0.00019,0.142857142857143,0.1,-3.23276170819593,0.825264179079809,0.0131120731609382,-0.794363396927387,-1.33814310143872,3.68e-05,5301405,14065.2938477716,60937.9442986363,0,0,0,0,982.323623547409,-245.431031609561,549903347,"LHS_search"
"137",0.00019,0.142857142857143,0.1,-3.21910284929274,0.824981142672087,0.013174149476541,-0.794450749192571,-1.34513059368629,3.67999999999999e-05,5301405,14065.375338194,60937.5700529876,0,0,0,0,963.009880785922,-245.427082361398,881001090,"LHS_search"
"138",0.00019,0.142857142857143,0.1,-3.2187039273127,0.825379371178143,0.0131587205627235,-0.792604413862885,-1.34783745919954,3.68e-05,5301405,14065.3723291499,60938.7101837182,0,0,0,0,958.974017453261,-245.420020244173,189345034,"LHS_search"
"139",0.00019,0.142857142857143,0.1,-3.23467325697841,0.825547785169693,0.0132824141827442,-0.78889247053182,-1.34284346009967,3.68e-05,5301405,14064.7675483063,60938.0272330109,0,0,0,0,967.385106226457,-245.421119200805,758293435,"LHS_search"
"140",0.00019,0.142857142857143,0.1,-3.22763750932422,0.82623537928168,0.013213923519663,-0.791594332857922,-1.34167398249153,3.68e-05,5301405,14064.2558988946,60938.0846428983,0,0,0,0,961.951457455073,-245.424632827978,477283896,"LHS_search"
"141",0.00019,0.142857142857143,0.1,-3.23124521038319,0.826441537649347,0.0132526784780962,-0.792724710929108,-1.3356126146241,3.68e-05,5301405,14063.7528986962,60939.4151537269,0,0,0,0,972.005101655693,-245.435490054398,157213567,"LHS_search"
"142",0.00019,0.142857142857143,0.1,-3.22563971421009,0.826762913076174,0.0131532923338766,-0.79447239497768,-1.33537191368639,3.68e-05,5301405,14064.1619366554,60939.5911747229,0,0,0,0,976.781749121784,-245.434919219233,92583134,"LHS_search"
"143",0.00019,0.142857142857143,0.1,-3.2238670885618,0.825611958351618,0.013198018956098,-0.79498396684659,-1.3444426240661,3.68e-05,5301405,14064.6383923749,60938.5035767224,0,0,0,0,966.877449218514,-245.432887303402,499273393,"LHS_search"
"144",0.00019,0.142857142857143,0.1,-3.22796259660364,0.823394669290799,0.0132402424455843,-0.793871577896916,-1.34398948764565,3.68e-05,5301405,14063.5643164792,60939.4069076113,0,0,0,0,962.060271817742,-245.425914073242,510065060,"LHS_search"
"145",0.00019,0.142857142857143,0.1,-3.2305997173812,0.823941433308147,0.0132534567105801,-0.790124306368124,-1.34477032222154,3.68e-05,5301405,14064.0757768197,60940.8525973401,0,0,0,0,961.690901456698,-245.416676283052,1070042351,"LHS_search"
"146",0.00019,0.142857142857143,0.1,-3.23250557444256,0.827024100611078,0.0131621973190182,-0.79313581032721,-1.33660420095509,3.68e-05,5301405,14063.9271674375,60939.1497255546,0,0,0,0,973.968135910739,-245.432178295386,733343976,"LHS_search"
"147",0.00019,0.142857142857143,0.1,-3.23303685725089,0.822792184997406,0.0131938228482289,-0.792832431949364,-1.3371387666763,3.68e-05,5301405,14063.8662854034,60938.9835181624,0,0,0,0,973.747908095662,-245.423480703745,384232040,"LHS_search"
"148",0.00019,0.142857142857143,0.1,-3.2297564218457,0.825597228003424,0.0132161627219931,-0.792308719298002,-1.34147426537516,3.67999999999999e-05,5301405,14063.6791953299,60938.9711568553,0,0,0,0,974.057854022061,-245.429163382227,486611941,"LHS_search"
"149",0.00019,0.142857142857143,0.1,-3.2349446323014,0.825739942716353,0.0132141791709156,-0.792674348782092,-1.33863547705484,3.68e-05,5301405,14063.7567797636,60939.4088608587,0,0,0,0,974.373073806899,-245.430496752679,316821115,"LHS_search"
"150",0.00019,0.142857142857143,0.1,-3.22282607980791,0.826197965104824,0.0132549563720042,-0.793829958654191,-1.33913019774314,3.68e-05,5301405,14063.9388913589,60938.9955971721,0,0,0,0,956.478201534661,-245.433970505757,37418046,"LHS_search"
"151",0.00019,0.142857142857143,0.1,-3.22380506499472,0.826215913000755,0.0132029881508705,-0.792759250942698,-1.34523828929673,3.67999999999999e-05,5301405,14064.9715273675,60939.91810901,0,0,0,0,960.639517686087,-245.427177882962,231936565,"LHS_search"
"152",0.00019,0.142857142857143,0.1,-3.23493968282293,0.827659503545226,0.0131612633867881,-0.794099711588635,-1.33750707908099,3.68e-05,5301405,14062.7687323575,60939.5688269834,0,0,0,0,979.915319038409,-245.438223153894,439097249,"LHS_search"
"153",0.00019,0.142857142857143,0.1,-3.22480000353071,0.824818955175389,0.0131678582411813,-0.792387145857449,-1.34027959845927,3.68e-05,5301405,14064.2427313881,60938.9329306016,0,0,0,0,972.203589619408,-245.423045999167,548398235,"LHS_search"
"154",0.00019,0.142857142857143,0.1,-3.24459260132214,0.825310857191524,0.0132867405123547,-0.789889058398671,-1.33167942995581,3.68e-05,5301405,14063.6665591085,60938.9482684573,0,0,0,0,979.255714704139,-245.428976130037,477789112,"LHS_search"
"155",0.00019,0.142857142857143,0.1,-3.22876342384072,0.824646721758925,0.0131538711396409,-0.79361527729903,-1.33767532766405,3.68e-05,5301405,14063.7926336502,60939.3276595714,0,0,0,0,970.733725651321,-245.425270385168,3534252,"LHS_search"
"156",0.00019,0.142857142857143,0.1,-3.2300295603193,0.823697442569651,0.0132661804498127,-0.791174091644922,-1.34066352257409,3.68e-05,5301405,14063.4262988325,60937.4572834053,0,0,0,0,962.043046819644,-245.421648884206,34764701,"LHS_search"
"157",0.00019,0.142857142857143,0.1,-3.21527457617912,0.828291115260383,0.0132800739523864,-0.792401638763894,-1.35004322497405,3.67999999999999e-05,5301405,14064.3475004002,60938.4611421043,0,0,0,0,941.966182040691,-245.432287671385,562383906,"LHS_search"
"158",0.00019,0.142857142857143,0.1,-3.2159134802418,0.827414102145091,0.0132316606560712,-0.793671789938124,-1.34699026585704,3.68e-05,5301405,14064.8305972587,60939.74482096,0,0,0,0,954.793218772605,-245.432204763885,773886692,"LHS_search"
"159",0.00019,0.142857142857143,0.1,-3.19411394524499,0.82364550599578,0.0133516461042635,-0.793997672484289,-1.36850817004146,3.68e-05,5301405,14065.3940678137,60938.5386954186,0,0,0,0,901.741849944513,-245.424179702114,1021875826,"LHS_search"
"160",0.00019,0.142857142857143,0.1,-3.17660614783814,0.823648570072175,0.0134095480726935,-0.797846438222523,-1.37528118392128,3.68e-05,5301405,14065.9167562177,60938.2336919144,0,0,0,0,879.056921854742,-245.438461196512,601486581,"LHS_search"
"161",0.00019,0.142857142857143,0.1,-3.20557108684335,0.824927965187079,0.0131203595411425,-0.797363606346781,-1.35351247015475,3.68e-05,5301405,14063.2170367154,60938.7793637495,0,0,0,0,942.79721574793,-245.42718548527,86546568,"LHS_search"
"162",0.00019,0.142857142857143,0.1,-3.23906046322747,0.827621974457472,0.0133220338016865,-0.790642366619907,-1.33681859580843,3.68000000000001e-05,5301405,14063.9835203351,60939.0124057528,0,0,0,0,972.426590206783,-245.437561068725,659406403,"LHS_search"
"163",0.00019,0.142857142857143,0.1,-3.22584721175079,0.825693175863554,0.0132315345526655,-0.791355860619132,-1.34422888192323,3.68e-05,5301405,14063.4793206231,60938.8058155378,0,0,0,0,959.784603287276,-245.422540300249,987229190,"LHS_search"
"164",0.00019,0.142857142857143,0.1,-3.23647333929034,0.82363149728778,0.0131863885318726,-0.792171737574624,-1.33475434621555,3.68e-05,5301405,14064.5508495094,60938.8435154322,0,0,0,0,985.153054551368,-245.425993363765,182451658,"LHS_search"
"165",0.00019,0.142857142857143,0.1,-3.22679516813238,0.823584846322271,0.013172992401214,-0.794053336113661,-1.34152715248304,3.68e-05,5301405,14063.6704488691,60938.2774083935,0,0,0,0,972.009856919192,-245.425374394779,250437391,"LHS_search"
"166",0.00019,0.142857142857143,0.1,-3.22830532554129,0.826576397898602,0.0132242789185169,-0.792014570430382,-1.3432009168735,3.68e-05,5301405,14064.109868293,60938.7798715105,0,0,0,0,960.947122816097,-245.427398177036,278933340,"LHS_search"
"167",0.00019,0.142857142857143,0.1,-3.22176954521312,0.825778364293562,0.0132757653705316,-0.7926490014173,-1.34049380481353,3.68e-05,5301405,14064.508610005,60938.8396865555,0,0,0,0,961.876117005715,-245.432572845331,168996773,"LHS_search"
"168",0.00019,0.142857142857143,0.1,-3.23044396120086,0.828243539895785,0.013202429083241,-0.792782995309703,-1.3392954584828,3.68e-05,5301405,14064.2401234303,60938.0740791536,0,0,0,0,969.438956295789,-245.434997804041,977212134,"LHS_search"
