"rho","gamma","mu_EI","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.0421034482758621,0.142857142857143,0.1,4.48096428404802,0.20327640625,2.29644950965644,3.37089901923597,6.23647718063629,3.68000000000001e-05,5301405,126562.748016696,248436.730543718,0,0,0,0,0,-214.70996405932,955574335
0.0421034482758621,0.142857142857143,0.1,4.47647260977273,0.20327640625,2.29391960433353,3.38574755758726,6.15481507305227,3.68e-05,5301405,126562.313855655,248435.972967186,0,0,0,0,0,-214.695656916067,799080480
0.0421034482758621,0.142857142857143,0.1,4.47165684702853,0.20327640625,2.29787032095648,3.37811385480567,6.25127492824299,3.68e-05,5301405,126562.696699198,248436.644065679,0,0,0,0,0,-214.713682918606,164986163
0.0421034482758621,0.142857142857143,0.1,4.45617781945168,0.20327640625,2.29599806296626,3.40797761324976,5.97474684307464,3.67999999999999e-05,5301405,126563.080434506,248437.944018538,0,0,0,0,0,-214.676769522777,56973586
0.0421034482758621,0.142857142857143,0.1,4.47021338495686,0.20327640625,2.29303764491636,3.39714297692384,6.02148369876072,3.68e-05,5301405,126563.221149474,248438.461267535,0,0,0,0,0,-214.680093938625,816754569
0.0421034482758621,0.142857142857143,0.1,8.27593607755909,0.95313390625,39.4155642119057,1.25561386562682,1.10584795335857,3.68e-05,5301405,51563.3683421906,23439.1912556791,0,0,0,0,0,-370.553079830533,985653225
0.0421034482758621,0.142857142857143,0.1,8.16189659986222,0.95313390625,43.4310893426299,-0.146199926059638,2.44906525974475,3.68e-05,5301405,51563.1530614522,23439.5600775188,0,0,0,0,0,-380.205859142988,270001284
0.0421034482758621,0.142857142857143,0.1,6.55826583791638,0.95313390625,22.0419894802009,1.89931116755911,2.26533961309025,3.68e-05,5301405,51564.2122018879,23438.0333503559,0,0,0,0,0,-324.051019328243,139946447
0.0421034482758621,0.142857142857143,0.1,7.71490665271668,0.95313390625,32.5049019803116,1.12107927849039,1.84970256780451,3.68e-05,5301405,51561.1972604612,23438.5038371382,0,0,0,0,0,-360.35123263766,757485032
0.0421034482758621,0.142857142857143,0.1,6.81781021278446,0.95313390625,16.8916511658957,1.88529163466159,2.28205255726786,3.68e-05,5301405,51565.441794112,23437.2148954569,0,0,0,0,0,-318.526641314239,143996022
0.0421034482758621,0.142857142857143,0.1,-2.87605922120638,0.45322890625,0.679290654733215,-0.283409155510056,-2.76507928976901,3.67999999999999e-05,5301405,201560.615484078,173438.051582848,0,0,0,0,0,-170.755762341051,168759006
0.0421034482758621,0.142857142857143,0.1,-2.94666378662863,0.45322890625,0.715651253132241,-0.202368480853681,-2.78928700388221,3.68e-05,5301405,201561.519171492,173439.145546389,0,0,0,0,0,-171.289942963456,106384049
0.0421034482758621,0.142857142857143,0.1,-2.87957637800083,0.45322890625,0.630366117992074,-0.327696997996449,-2.70474653374048,3.68e-05,5301405,201563.424433455,173438.404380885,0,0,0,0,0,-170.572038230229,790185175
0.0421034482758621,0.142857142857143,0.1,-2.88278352648397,0.45322890625,0.632435114497724,-0.320087141360682,-2.71140230772479,3.68e-05,5301405,201563.473018405,173438.146473316,0,0,0,0,0,-170.56000504926,282359606
0.0421034482758621,0.142857142857143,0.1,-2.87703815217037,0.45322890625,0.628377323059081,-0.32657621180348,-2.7123132659641,3.67999999999999e-05,5301405,201562.750938449,173437.586713378,0,0,0,0,0,-170.562970377414,572798064
0.0421034482758621,0.142857142857143,0.1,-2.84948044218055,0.14078828125,0.608147354350039,-0.354730202377882,-2.78465294327408,3.67999999999999e-05,5301405,32815.4808049123,154687.636520079,0,0,0,0,0,-167.541292820692,932055493
0.0421034482758621,0.142857142857143,0.1,-2.8609714404252,0.14078828125,1.99847493043203,0.353702207441301,-3.92905448525387,3.68e-05,5301405,32812.7930144733,154687.251576283,0,0,0,0,0,-203.216511991402,779779126
0.0421034482758621,0.142857142857143,0.1,-2.86472549904754,0.14078828125,0.605200241323099,-0.353248529498649,-2.76384834706873,3.68e-05,5301405,32812.5019616208,154686.759384226,0,0,0,0,0,-167.514173819568,304257300
0.0421034482758621,0.142857142857143,0.1,-2.82436219993554,0.14078828125,0.669990228546456,-0.343606217035522,-2.83438864655676,3.68e-05,5301405,32811.4569008566,154688.494474546,0,0,0,0,0,-167.945864596329,559185388
0.0421034482758621,0.142857142857143,0.1,-2.72415064718321,0.14078828125,1.32332076062085,-0.376512946732044,-1.0641145022849,3.68000000000001e-05,5301405,32812.4300690054,154687.265854597,0,0,0,0,0,-194.763375183262,83669389
0.0421034482758621,0.142857142857143,0.1,-9.67311113704552,0.64069328125,23.3077402286531,-2.0438055083792,3.47411244996924,3.68e-05,5301405,182812.180659566,4687.96272498721,0,0,0,0,0,-388.179777657001,74653774
0.0421034482758621,0.142857142857143,0.1,-10.3539836670529,0.64069328125,16.6034656614782,-0.825783677155203,2.02782398430195,3.68e-05,5301405,182811.991844707,4687.60129857082,0,0,0,0,0,-330.540296139592,77756072
0.0421034482758621,0.142857142857143,0.1,-9.28225213386346,0.64069328125,12.3824828730166,1.24807553600992,1.40670690770526,3.67999999999999e-05,5301405,182813.568668294,4688.63550093209,0,0,0,0,0,-304.910877912071,147143162
0.0421034482758621,0.142857142857143,0.1,-9.04371932864626,0.64069328125,14.1336419311218,0.735737919118664,1.35598202448741,3.68e-05,5301405,182811.60651563,4687.51863556908,0,0,0,0,0,-307.389712989744,747381424
0.0421034482758621,0.142857142857143,0.1,-11.7867207420246,0.64069328125,10.3195492260503,-2.66518936615371,3.73979587594362,3.68e-05,5301405,182812.927794823,4688.25994008,0,0,0,0,0,-378.628397902729,160861490
0.0421034482758621,0.142857142857143,0.1,-14.1946404506101,0.39074078125,15.3925056853434,4.12200410315969,1.18170777880064,3.68e-05,5301405,257811.026961474,229687.964132741,0,0,0,0,0,-317.028580893452,344971007
0.0421034482758621,0.142857142857143,0.1,-14.9389520402597,0.39074078125,15.5390403497147,4.14823266060321,1.34907527580304,3.68e-05,5301405,257812.988325646,229687.076741651,0,0,0,0,0,-317.949859741455,419295170
0.0421034482758621,0.142857142857143,0.1,-15.0991900186362,0.39074078125,16.0186664135552,4.50555109099014,1.39635693457953,3.68e-05,5301405,257813.66368709,229688.025538583,0,0,0,0,0,-318.584808837983,450585190
0.0421034482758621,0.142857142857143,0.1,-14.6007346006251,0.39074078125,15.6215383708652,4.19410489013357,1.06180614820562,3.68e-05,5301405,257812.428391513,229688.383911048,0,0,0,0,0,-317.68182712299,23635757
0.0421034482758621,0.142857142857143,0.1,-13.6302397617237,0.39074078125,15.14449149633,3.93068872844641,0.997414715625603,3.68000000000001e-05,5301405,257811.663034562,229687.900662975,0,0,0,0,0,-316.113076905539,597071553
0.0421034482758621,0.142857142857143,0.1,-2.87258501435257,0.89064578125,0.514080078533767,-0.460257528776085,-2.69076370698186,3.68e-05,5301405,107812.102550864,79688.2652786763,0,0,0,0,0,-168.095215305847,730889539
0.0421034482758621,0.142857142857143,0.1,-2.88825286544133,0.89064578125,0.520031849240667,-0.447057011950124,-2.68408663056636,3.68e-05,5301405,107814.545301192,79688.5122782848,0,0,0,0,0,-168.102220346638,587756825
0.0421034482758621,0.142857142857143,0.1,-2.87456658165907,0.89064578125,0.516624879435643,-0.457611855810367,-2.6753008744632,3.68e-05,5301405,107813.90041637,79688.1097483617,0,0,0,0,0,-168.118751740987,289250120
0.0421034482758621,0.142857142857143,0.1,-2.88487613673944,0.89064578125,0.516820310022978,-0.451105466911893,-2.68465357627109,3.68e-05,5301405,107813.57087864,79689.1839362146,0,0,0,0,0,-168.098347963194,368048204
0.0421034482758621,0.142857142857143,0.1,-2.88952688220518,0.89064578125,0.514961949358756,-0.460829353305344,-2.6744962179973,3.68e-05,5301405,107814.031268135,79687.1727255745,0,0,0,0,0,-168.110257155415,1003104334
0.0421034482758621,0.142857142857143,0.1,-2.87752864279965,0.01581203125,0.755678961883804,-0.274789645847957,-2.52206587191736,3.68e-05,5301405,295313.99877388,267187.848180105,0,0,0,0,0,-174.914728747913,459861111
0.0421034482758621,0.142857142857143,0.1,-2.87153232157833,0.01581203125,0.751913315265497,-0.277622769542276,-2.53119012333002,3.67999999999999e-05,5301405,295310.577706068,267186.398551588,0,0,0,0,0,-174.907181585851,332400462
0.0421034482758621,0.142857142857143,0.1,-2.87681633961456,0.01581203125,0.754435965629919,-0.277320881576423,-2.51835074346254,3.67999999999999e-05,5301405,295314.42181183,267186.951603671,0,0,0,0,0,-174.918343238063,1050372430
0.0421034482758621,0.142857142857143,0.1,-2.86843601411827,0.01581203125,0.7554194204257,-0.284510926264648,-2.5195431553861,3.68e-05,5301405,295313.574029848,267187.388588973,0,0,0,0,0,-174.911407893898,879588770
0.0421034482758621,0.142857142857143,0.1,-2.8669984922995,0.01581203125,0.756014194389456,-0.278387737984514,-2.53177131306994,3.68000000000001e-05,5301405,295313.39232594,267187.29431949,0,0,0,0,0,-174.941339813843,136718376
0.0421034482758621,0.142857142857143,0.1,4.46626458260123,0.51571703125,2.30411102996706,3.39033743143932,6.1694452123036,3.68e-05,5301405,145311.57430472,117187.047625201,0,0,0,0,0,-214.835938589354,843864406
0.0421034482758621,0.142857142857143,0.1,4.4560557861466,0.51571703125,2.2927742610305,3.40657204185963,6.08118924473112,3.67999999999999e-05,5301405,145315.321145548,117189.276743568,0,0,0,0,0,-214.830149316666,71070555
0.0421034482758621,0.142857142857143,0.1,4.44936640695587,0.51571703125,2.30057915604228,3.40637899113316,6.10898780003077,3.68000000000001e-05,5301405,145313.896777129,117189.335219943,0,0,0,0,0,-214.831975710666,835857238
0.0421034482758621,0.142857142857143,0.1,4.51043096495217,0.51571703125,2.29726373019546,3.34659689706394,6.50348499807806,3.68e-05,5301405,145314.154328017,117187.459726478,0,0,0,0,0,-214.878542853394,365084979
0.0421034482758621,0.142857142857143,0.1,4.4388573118848,0.51571703125,2.29895013489593,3.42388016343082,5.94124323436718,3.68e-05,5301405,145312.687180117,117187.600081726,0,0,0,0,0,-214.827653123918,397663962
0.0421034482758621,0.142857142857143,0.1,-0.981178553834754,0.26576453125,0.00916112652663446,-1.32191463160145,1.1981162119766,3.68e-05,5301405,70313.2176617132,192187.897673839,0,0,0,0,0,-984.079227037398,872793570
0.0421034482758621,0.142857142857143,0.1,-0.883903727121369,0.26576453125,0.00948942637724067,-1.26015916770118,1.15886122045881,3.68e-05,5301405,70313.4093296579,192187.765500759,0,0,0,0,0,-984.079593172662,219498696
0.0421034482758621,0.142857142857143,0.1,-0.0495598377504011,0.26576453125,0.00920275611641581,-1.38434690719975,0.964636566816861,3.68e-05,5301405,70313.0623535885,192188.548672996,0,0,0,0,0,-984.038990335773,281020711
0.0421034482758621,0.142857142857143,0.1,-0.900464476875481,0.26576453125,0.00985701383534769,-1.39357893739692,1.19262116678137,3.68e-05,5301405,70313.2185095002,192188.019363649,0,0,0,0,0,-984.077202976111,74593279
0.0421034482758621,0.142857142857143,0.1,-1.00350426791411,0.26576453125,0.00855994317867795,-1.50059891116872,1.2482478731996,3.68e-05,5301405,70313.3632361098,192188.074358909,0,0,0,0,0,-984.078438299404,1046789400
0.0421034482758621,0.142857142857143,0.1,-13.8322804594409,0.76566953125,13.6264113747101,4.90519799538948,-5.73967434701462,3.68e-05,5301405,220312.787822698,42186.0805508119,0,0,0,0,0,-314.272512567495,329912868
0.0421034482758621,0.142857142857143,0.1,-12.2811183366741,0.76566953125,13.6490559959338,4.59861045506552,-5.25160642821083,3.68e-05,5301405,220311.615525634,42188.6445453789,0,0,0,0,0,-312.709089394391,54040228
0.0421034482758621,0.142857142857143,0.1,-11.4098942335193,0.76566953125,13.8175864681356,4.33058991151826,-5.36545784325961,3.68e-05,5301405,220310.44333391,42188.9341510585,0,0,0,0,0,-310.933378824445,4473155
0.0421034482758621,0.142857142857143,0.1,-13.0718149382829,0.76566953125,14.4906707373396,4.80486140800347,-5.27561709844544,3.68e-05,5301405,220314.112593744,42188.020255113,0,0,0,0,0,-314.156732015859,1026360796
0.0421034482758621,0.142857142857143,0.1,-13.7154351069884,0.76566953125,14.2095359239364,5.1597805771286,-6.00474943631283,3.68000000000001e-05,5301405,220313.487361578,42188.2603014496,0,0,0,0,0,-314.299649066906,389511958
0.0421034482758621,0.142857142857143,0.1,-10.6173356683202,0.98437796875,13.335102609314,2.68206707503233,1.04209485298194,3.67999999999999e-05,5301405,117189.138429176,107812.249309248,0,0,0,0,0,-307.554642439547,612602970
0.0421034482758621,0.142857142857143,0.1,-9.60070399050575,0.98437796875,12.834584018213,2.2350798967639,1.05836913054408,3.68000000000001e-05,5301405,117186.972578427,107814.991329623,0,0,0,0,0,-304.498197495718,371159315
0.0421034482758621,0.142857142857143,0.1,-9.46032741620441,0.98437796875,12.7655297031133,2.39127765322846,0.842327644158333,3.68e-05,5301405,117188.954141263,107811.20997615,0,0,0,0,0,-303.969265576471,634103948
0.0421034482758621,0.142857142857143,0.1,-10.6009015410927,0.98437796875,13.9141150886809,3.14289878133282,1.18553088187462,3.68e-05,5301405,117189.065266831,107814.68626133,0,0,0,0,0,-308.553967687752,86230099
0.0421034482758621,0.142857142857143,0.1,-11.2374717422262,0.98437796875,13.9812436291519,3.1536257879844,1.24196490543355,3.67999999999999e-05,5301405,117188.204853367,107812.979089012,0,0,0,0,0,-309.7619677918,983925347
0.0421034482758621,0.142857142857143,0.1,-2.51679778793086,0.48447296875,1.28212971883234,0.429564434373712,-1.23856088128565,3.68e-05,5301405,267185.670650346,257812.807417933,0,0,0,0,0,-199.960273552806,554953915
0.0421034482758621,0.142857142857143,0.1,-2.26557375557083,0.48447296875,1.46619088746976,1.12302237092538,-1.12543768138894,3.68e-05,5301405,267187.360210182,257812.74987438,0,0,0,0,0,-215.136034334538,843729548
0.0421034482758621,0.142857142857143,0.1,-2.85620754305945,0.48447296875,0.678929778699465,-0.255797437006183,-2.64580043699875,3.68000000000001e-05,5301405,267187.842769124,257813.218669795,0,0,0,0,0,-173.325373643989,384268186
0.0421034482758621,0.142857142857143,0.1,-2.84773142484847,0.48447296875,0.680058136841975,-0.257727701296428,-2.64360952779007,3.68e-05,5301405,267186.749376686,257812.895468771,0,0,0,0,0,-173.337726917925,884054872
0.0421034482758621,0.142857142857143,0.1,-2.85655420828349,0.48447296875,0.680375528666455,-0.256494005348234,-2.64265295630217,3.68e-05,5301405,267186.767949586,257811.315708874,0,0,0,0,0,-173.33402565017,774305441
0.0421034482758621,0.142857142857143,0.1,-2.89811159171584,0.73442546875,0.555586530036191,-0.413781815513755,-2.71821746926406,3.68e-05,5301405,192187.900381592,32813.5615345074,0,0,0,0,0,-168.794984396942,595295635
0.0421034482758621,0.142857142857143,0.1,-3.25999338100238,0.73442546875,2.20898721016083,0.840309122332633,-4.164305326234,3.68e-05,5301405,192186.036647709,32814.6473969175,0,0,0,0,0,-211.498524327177,847413070
0.0421034482758621,0.142857142857143,0.1,-3.16128392144221,0.73442546875,1.7732699681172,0.712586468265301,-3.85854966996411,3.68e-05,5301405,192189.704811404,32811.9141321036,0,0,0,0,0,-201.712301364922,255455131
0.0421034482758621,0.142857142857143,0.1,-2.93604537022568,0.73442546875,0.823035540876928,-0.188768932750704,-2.93389108452626,3.67999999999999e-05,5301405,192189.270350951,32813.2549121753,0,0,0,0,0,-172.376747512498,733971183
0.0421034482758621,0.142857142857143,0.1,-2.88116849509561,0.73442546875,0.567290018105869,-0.425968901759744,-2.73463208148188,3.67999999999999e-05,5301405,192187.22690944,32813.5431098988,0,0,0,0,0,-168.810139585951,72605561
0.0421034482758621,0.142857142857143,0.1,-17.6589964832451,0.23452046875,118.703685448403,-0.763011782807114,-0.190379026750002,3.68e-05,5301405,42189.6687618265,182811.778949034,0,0,0,0,0,-407.056358571824,714106958
0.0421034482758621,0.142857142857143,0.1,-17.5848847982237,0.23452046875,119.777077562319,-0.170136950264354,0.614673188760029,3.68000000000001e-05,5301405,42186.2305731787,182815.16420731,0,0,0,0,0,-406.00585926481,160930362
0.0421034482758621,0.142857142857143,0.1,-16.5032409846467,0.23452046875,105.644379387529,0.349676334265147,-0.00681407671175502,3.68e-05,5301405,42188.4258523731,182812.169766687,0,0,0,0,0,-418.105950944606,491438555
0.0421034482758621,0.142857142857143,0.1,-16.8434405573232,0.23452046875,111.133633737944,-0.818991686680166,0.558634309326237,3.68e-05,5301405,42189.1130434637,182812.299551265,0,0,0,0,0,-417.383410349909,795501937
0.0421034482758621,0.142857142857143,0.1,-16.8402970533708,0.23452046875,116.689128482642,0.0812057478873751,-0.178061594026685,3.68e-05,5301405,42188.6817955111,182813.52401085,0,0,0,0,0,-417.024978085617,1008084533
0.0421034482758621,0.142857142857143,0.1,4.52953991761149,0.85940171875,2.29868153452167,3.32243721128917,6.72071491336954,3.68000000000001e-05,5301405,154686.925737894,70313.3708150849,0,0,0,0,0,-215.104202261501,914276194
0.0421034482758621,0.142857142857143,0.1,5.98413196230947,0.85940171875,2.98882345958706,2.30324416903231,6.65141387799745,3.68e-05,5301405,154689.827369423,70313.1592625977,0,0,0,0,0,-224.362918984696,236442173
0.0421034482758621,0.142857142857143,0.1,4.42671140584297,0.85940171875,54.3576043974946,-1.45405747650517,4.84587406261153,3.68000000000001e-05,5301405,154689.085968383,70313.5427142953,0,0,0,0,0,-394.962637897121,423453946
0.0421034482758621,0.142857142857143,0.1,4.86893970003519,0.85940171875,2.31348454635541,3.20785426566955,6.78277361555489,3.67999999999999e-05,5301405,154688.761393697,70312.8564288098,0,0,0,0,0,-215.34535480447,205507085
0.0421034482758621,0.142857142857143,0.1,5.06256704963292,0.85940171875,2.33692176554571,3.28612531543245,5.87873030326654,3.68e-05,5301405,154686.534709319,70314.6407286183,0,0,0,0,0,-216.037006477935,661963283
0.0421034482758621,0.142857142857143,0.1,-2.85641115569958,0.35949671875,0.576600269731679,-0.387749601444274,-2.74216355942983,3.68e-05,5301405,4688.04411196078,220311.710909012,0,0,0,0,0,-167.539017794142,496609560
