"sigma_M","gamma","b_3","sigma_P","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.206975862068966,0.0588235294117647,-10.8875229825779,0.60944921875,0.173364881304985,5.36615743392406,0.622493964518352,3.68e-05,5301405,346873.557979571,0,0,0,0,0,-841.298021450134,664027832
0.206975862068966,0.0588235294117647,-11.5824425960664,0.60944921875,0.282755711070153,4.34716122163466,0.806992716619963,3.67999999999999e-05,5301405,346875.3529188,0,0,0,0,0,-809.241426270857,109089479
0.206975862068966,0.0588235294117647,-10.8359685833459,0.60944921875,0.569190058396912,5.15434314018075,0.464873371901383,3.68e-05,5301405,346878.625414575,0,0,0,0,0,-725.897699679065,505105801
0.206975862068966,0.0588235294117647,-0.0490224089968319,0.10954421875,0.157682366575089,0.299578349727925,-5.86757116251154,3.68e-05,5301405,46874.7909570033,0,0,0,0,0,-922.367334439236,350481467
0.206975862068966,0.0588235294117647,-0.949184275907367,0.10954421875,0.0705967908522271,2.08758850419748,-4.98344378129844,3.68e-05,5301405,46875.4754760757,0,0,0,0,0,-915.948135174421,781194731
0.206975862068966,0.0588235294117647,0.626559912563349,0.10954421875,0.201940335198867,-1.30763811094032,-6.24178311804159,3.68e-05,5301405,46875.8643042321,0,0,0,0,0,-928.672646891088,662619382
0.206975862068966,0.0588235294117647,-0.913209019436386,0.10954421875,0.0813991271043776,1.57825607481444,-5.05243987104389,3.68e-05,5301405,46876.7785448664,0,0,0,0,0,-917.550688080643,528399278
0.206975862068966,0.0588235294117647,0.260285895813395,0.10954421875,0.170319558613913,-0.692156767696844,-5.98489367359607,3.68e-05,5301405,46876.0987996003,0,0,0,0,0,-928.429897834343,760904717
0.206975862068966,0.0588235294117647,-17.7900566128075,0.35949671875,0.12736607317281,2.95296398549878,3.82949038334804,3.68e-05,5301405,496873.547597164,0,0,0,0,0,-876.235572589366,947921950
0.206975862068966,0.0588235294117647,-16.2014717168907,0.35949671875,0.0304149163874937,3.05756597640279,2.19503100762384,3.68e-05,5301405,496876.347127997,0,0,0,0,0,-925.680857638229,300943155
0.206975862068966,0.0588235294117647,-17.1037859278374,0.35949671875,0.0232986497611855,3.21406414633195,2.58598117137259,3.68e-05,5301405,496874.513920649,0,0,0,0,0,-922.607220796093,21843138
0.206975862068966,0.0588235294117647,-18.0725167299764,0.35949671875,0.102079402104954,3.42281635760636,3.25933638969851,3.68e-05,5301405,496876.732548236,0,0,0,0,0,-866.923662639076,1048655058
0.206975862068966,0.0588235294117647,-16.8632342799057,0.35949671875,0.0331159151978635,3.28768366407194,2.57159902076241,3.68e-05,5301405,496875.137684691,0,0,0,0,0,-913.422068570871,913305150
0.206975862068966,0.0588235294117646,-5.40555077680096,0.85940171875,0.168061314916966,6.95510740192626,-4.53549741508943,3.67999999999999e-05,5301405,196876.817836392,0,0,0,0,0,-719.685810833331,459184582
0.206975862068966,0.0588235294117647,-6.34330375000071,0.85940171875,0.199936825205609,7.11535833720542,-3.73441386940655,3.67999999999999e-05,5301405,196874.698052164,0,0,0,0,0,-733.661092274678,503991485
0.206975862068966,0.0588235294117647,-5.73872753872939,0.85940171875,0.142205535511125,6.95794131517127,-4.08922191672348,3.68e-05,5301405,196874.218186151,0,0,0,0,0,-725.457443539371,673144862
0.206975862068966,0.0588235294117647,-5.43254160944107,0.85940171875,0.121909639606632,7.89658302095303,-4.08748475618554,3.68e-05,5301405,196872.75179547,0,0,0,0,0,-747.293183138459,470311161
0.206975862068966,0.0588235294117647,-5.76203900622302,0.85940171875,0.147834513756573,7.49157457918842,-3.44748687661875,3.68000000000001e-05,5301405,196875.558134588,0,0,0,0,0,-753.883695186259,700851340
0.206975862068966,0.0588235294117647,-13.539118675962,0.23452046875,0.370365111391259,0.892983828823788,-3.32077393430163,3.67999999999999e-05,5301405,421876.909321939,0,0,0,0,0,-794.214581461481,517301480
0.206975862068966,0.0588235294117647,-12.2970760350239,0.23452046875,0.298351604545878,0.871858222097504,-3.61137218236777,3.68e-05,5301405,421876.322229096,0,0,0,0,0,-786.626315060176,63201052
0.206975862068966,0.0588235294117647,-13.3104289390099,0.23452046875,0.381460211316553,0.633197281015983,-3.17468969102369,3.68e-05,5301405,421875.753109527,0,0,0,0,0,-794.777809477933,373241430
0.206975862068966,0.0588235294117647,-13.9221314569012,0.23452046875,0.434835091236836,1.473032262257,-4.47892528248802,3.68e-05,5301405,421876.892638878,0,0,0,0,0,-793.840737940176,524095158
0.206975862068966,0.0588235294117647,-13.3956047737557,0.23452046875,0.277387265364954,1.12730789490063,-3.68596527962261,3.68e-05,5301405,421876.33982714,0,0,0,0,0,-808.018041344119,592097969
0.206975862068966,0.0588235294117647,-0.749281284318631,0.73442546875,0.790012668915525,3.68202424926965,2.38726817976532,3.68e-05,5301405,121875.123972233,0,0,0,0,0,-386.702439404795,399709115
0.206975862068966,0.0588235294117647,-0.750577951290905,0.73442546875,0.739678555424479,3.6453037229848,2.71490345250146,3.68e-05,5301405,121876.806382567,0,0,0,0,0,-383.635275683384,887553748
0.206975862068966,0.0588235294117647,-0.647675292913951,0.73442546875,0.751022868423808,3.61487365780469,2.37057021190788,3.67999999999999e-05,5301405,121874.967613271,0,0,0,0,0,-383.878127709302,191493901
0.206975862068966,0.0588235294117647,-1.13995028161323,0.73442546875,0.764036084745908,3.95819079400578,2.23729662704149,3.68e-05,5301405,121875.820925494,0,0,0,0,0,-388.075972716922,198723656
0.206975862068966,0.0588235294117647,-0.688364494147463,0.73442546875,0.732717113755781,3.77035106759138,2.56365399216514,3.68e-05,5301405,121876.154079424,0,0,0,0,0,-383.17553303507,800085937
0.206975862068966,0.0588235294117647,-7.01429525762896,0.98437796875,0.223727149863028,1.94169084674512,-6.61614220234483,3.68e-05,5301405,571874.15757626,0,0,0,0,0,-636.797188395858,379090183
0.206975862068966,0.0588235294117647,-6.4091710486163,0.98437796875,0.00149401343350161,2.73766887097024,-8.0751849142544,3.68e-05,5301405,571876.497130958,0,0,0,0,0,-933.260316249812,194007208
0.206975862068966,0.0588235294117647,-7.30274178576393,0.98437796875,0.0618164469255032,2.28776127990787,-8.27593284503988,3.68000000000001e-05,5301405,571876.303166304,0,0,0,0,0,-714.508919883552,438181126
0.206975862068966,0.0588235294117647,-7.27207110025021,0.98437796875,0.178235838373092,2.39371364426149,-6.74947892940791,3.67999999999999e-05,5301405,571875.89731939,0,0,0,0,0,-698.942533362376,745278409
0.206975862068966,0.0588235294117647,-8.6586097014973,0.98437796875,0.0371443563108743,3.53401913990921,-8.53204671590784,3.68e-05,5301405,571875.433479583,0,0,0,0,0,-808.211980101602,34695062
0.206975862068966,0.0588235294117647,2.47548467112991,0.48447296875,0.293319634745238,-2.68026839742662,-1.44277375367411,3.68e-05,5301405,271874.718412428,0,0,0,0,0,-793.091158338971,168530911
0.206975862068966,0.0588235294117647,3.82536537468222,0.48447296875,0.188364291491537,-3.13632175100021,-1.96576613931434,3.68000000000001e-05,5301405,271876.069709165,0,0,0,0,0,-766.662744399565,23408197
0.206975862068966,0.0588235294117647,3.61171035707954,0.48447296875,0.34326544642315,-2.41811667505594,-1.33602188267534,3.68e-05,5301405,271876.016470204,0,0,0,0,0,-696.560009326143,338890504
0.206975862068966,0.0588235294117647,2.3839747473467,0.48447296875,0.302886987316629,-2.663984481307,-1.43963136564675,3.68e-05,5301405,271874.962476942,0,0,0,0,0,-799.224843508548,155353338
0.206975862068966,0.0588235294117647,2.847625808063,0.48447296875,0.277602279010733,-2.50276588285364,-1.61981841052235,3.68e-05,5301405,271875.039485178,0,0,0,0,0,-752.228473956229,843479092
0.206975862068966,0.0588235294117647,-17.1807626063554,0.79691359375,0.0722006049583369,-0.654684751309091,-0.608541154529377,3.67999999999999e-05,5301405,384377.548314789,0,0,0,0,0,-794.584469017228,963338604
0.206975862068966,0.0588235294117647,-16.3457388798173,0.79691359375,0.0907929731854917,-2.75141387414157,-1.49543047605556,3.68e-05,5301405,384375.110017723,0,0,0,0,0,-986.811121983319,598813066
0.206975862068966,0.0588235294117647,-16.3205740989482,0.79691359375,0.0361664437931558,-0.58313788108232,-0.771805125740706,3.68e-05,5301405,384376.026329395,0,0,0,0,0,-791.269093871132,111235630
0.206975862068966,0.0588235294117647,-15.3876384663138,0.79691359375,0.0315191527393129,-0.768608663577274,-0.719620642540446,3.68e-05,5301405,384375.77716494,0,0,0,0,0,-785.91951503878,349968851
0.206975862068966,0.0588235294117647,-16.1784889595736,0.79691359375,0.134502910055287,-0.93377860364078,-0.878906306270266,3.68e-05,5301405,384375.680135952,0,0,0,0,0,-791.185206782567,605716161
0.206975862068966,0.0588235294117647,-4.98104173495284,0.29700859375,0.81693943808858,3.71197132250717,-4.92518509478535,3.68e-05,5301405,84374.5391664132,0,0,0,0,0,-676.562664585599,324154597
0.206975862068966,0.0588235294117647,-4.56948363763777,0.29700859375,0.743443665219812,3.83269255533902,-5.55912445895653,3.68000000000001e-05,5301405,84375.3672633469,0,0,0,0,0,-687.362947244324,729573427
0.206975862068966,0.0588235294117647,-4.72730416788892,0.29700859375,0.653699841868828,4.01840297989128,-5.08867935049608,3.67999999999999e-05,5301405,84376.1746944439,0,0,0,0,0,-689.438721953673,389258894
0.206975862068966,0.0588235294117647,-5.00616853576983,0.29700859375,0.833635641136528,4.79819128720408,-5.49591803824265,3.68e-05,5301405,84373.2209397803,0,0,0,0,0,-653.313094022127,177619587
0.206975862068966,0.0588235294117647,-4.43904703473748,0.29700859375,0.677703477195911,4.52630712878877,-5.51124681188128,3.67999999999999e-05,5301405,84375.3447116887,0,0,0,0,0,-668.780205895109,798799239
0.206975862068966,0.0588235294117647,-9.75381168900172,0.04705609375,0.511469532525871,6.89357148369677,2.01320851830426,3.68000000000001e-05,5301405,534375.207609912,0,0,0,0,0,-866.952445274422,401829689
0.206975862068966,0.0588235294117647,-8.93448922394165,0.04705609375,0.55539664332909,6.16909953954913,2.60960124173411,3.68e-05,5301405,534375.738893311,0,0,0,0,0,-857.862675016136,725025742
0.206975862068966,0.0588235294117647,-7.73620490279107,0.04705609375,0.833570439178211,7.13799486855607,2.49467582560444,3.68e-05,5301405,534375.758279775,0,0,0,0,0,-747.19552587214,468856755
0.206975862068966,0.0588235294117647,-7.17548275162287,0.04705609375,0.853103573687069,6.97709366320438,1.34517268195608,3.68e-05,5301405,534375.224095949,0,0,0,0,0,-754.822868076829,469797996
0.206975862068966,0.0588235294117647,-9.37121965475416,0.04705609375,0.463548862791127,6.53637442759805,2.67767728499144,3.68000000000001e-05,5301405,534376.319146331,0,0,0,0,0,-867.512290579823,651245100
0.206975862068966,0.0588235294117647,-1.2812106776562,0.54696109375,0.00229283948284417,0.639393381923839,-2.63550223766695,3.68e-05,5301405,234375.712338123,0,0,0,0,0,-789.736453916421,236611300
0.206975862068966,0.0588235294117647,3.18161231011587,0.54696109375,0.0264666616447524,2.62748862478477,-6.90824749929361,3.67999999999999e-05,5301405,234377.096447324,0,0,0,0,0,-684.681150682182,814823179
0.206975862068966,0.0588235294117647,-1.28454394637333,0.54696109375,0.00229626100866896,0.637381581850182,-2.63520006462053,3.68e-05,5301405,234373.370530048,0,0,0,0,0,-789.731831124895,515168530
0.206975862068966,0.0588235294117647,-2.16761964504727,0.54696109375,0.00244089809230045,0.103416801888184,-2.26526558221402,3.68e-05,5301405,234377.596727785,0,0,0,0,0,-789.536560544506,465640886
0.206975862068966,0.0588235294117647,-1.02707482754338,0.54696109375,0.00226561188837364,0.941206778810435,-2.77948615077991,3.68e-05,5301405,234376.274739273,0,0,0,0,0,-789.817089743277,610123735
0.206975862068966,0.0588235294117647,-3.9347783618829,0.42198484375,0.00347805828184893,1.69938885049682,-1.79747909939787,3.68e-05,5301405,309378.351009756,0,0,0,0,0,-779.320741642203,597079013
0.206975862068966,0.0588235294117647,-3.81645929235735,0.42198484375,0.00535462016625825,0.126612616771735,-1.98633578433788,3.67999999999999e-05,5301405,309375.41052192,0,0,0,0,0,-725.704767853874,96995997
0.206975862068966,0.0588235294117647,-4.77708788607226,0.42198484375,0.00587035435099597,2.67188078420894,-2.01481553755542,3.68e-05,5301405,309375.468308934,0,0,0,0,0,-823.719711555391,67384900
0.206975862068966,0.0588235294117647,-3.88219006341681,0.42198484375,0.00452058712817307,1.63810943752429,-1.72219562713644,3.68e-05,5301405,309376.206139083,0,0,0,0,0,-763.150971385829,41276489
0.206975862068966,0.0588235294117647,-3.60378425995947,0.42198484375,0.0041770349083608,2.02422016869774,-1.87849586123283,3.68e-05,5301405,309371.464519119,0,0,0,0,0,-788.264640401682,16400888
0.206975862068966,0.0588235294117647,1.68035133620941,0.92188984375,0.260916657862987,1.7867474612708,3.29032946642217,3.68e-05,5301405,9376.88663618181,0,0,0,0,0,-425.02445584179,283444159
0.206975862068966,0.0588235294117647,2.27650265432221,0.92188984375,0.207387535813448,1.66394261521774,3.11296703695001,3.68000000000001e-05,5301405,9377.64259037501,0,0,0,0,0,-411.285974522574,879343402
0.206975862068966,0.0588235294117647,2.05984973268236,0.92188984375,0.265053907798888,1.43159305152285,3.636921584249,3.68000000000001e-05,5301405,9374.54399284714,0,0,0,0,0,-449.706388997352,146520403
0.206975862068966,0.0588235294117647,1.47468993564758,0.92188984375,0.365303152605646,1.69296781999943,4.07886956200565,3.68e-05,5301405,9375.77373374099,0,0,0,0,0,-433.734151877834,327448412
0.206975862068966,0.0588235294117647,2.25341856637099,0.92188984375,0.19950852102478,1.49827296303913,3.59736537553702,3.68e-05,5301405,9374.24730328487,0,0,0,0,0,-457.38328330308,326772983
0.206975862068966,0.0588235294117647,-12.8646007275295,0.67193734375,0.326482252925115,-3.5720080464017,-4.41246535974805,3.68e-05,5301405,459375.100662842,0,0,0,0,0,-986.688417605406,746261520
0.206975862068966,0.0588235294117647,-12.9337233532581,0.67193734375,0.344889349921456,-3.37746983359232,-4.51988517706751,3.68e-05,5301405,459375.516369218,0,0,0,0,0,-986.687011633712,883043010
0.206975862068966,0.0588235294117647,-12.8678332257027,0.67193734375,0.305301959373486,-3.90030929491202,-4.24092345347,3.68e-05,5301405,459374.925328937,0,0,0,0,0,-986.686278959916,71506032
0.206975862068966,0.0588235294117647,-13.0481017706965,0.67193734375,0.371185845111745,-3.68880514732906,-4.52273679001648,3.68e-05,5301405,459375.680120521,0,0,0,0,0,-986.686127365766,187629757
0.206975862068966,0.0588235294117647,-12.4654482106212,0.67193734375,0.378446400020069,-3.55759558449701,-4.75072071491335,3.68e-05,5301405,459375.94855649,0,0,0,0,0,-986.685465721129,950167639
0.206975862068966,0.0588235294117647,1.3498201270641,0.17203234375,0.453491027100576,1.29941105475535,0.798574100159586,3.68e-05,5301405,159376.651467139,0,0,0,0,0,-462.136277154193,537135515
0.206975862068966,0.0588235294117647,1.37520734115415,0.17203234375,0.391570684020811,1.44347466793161,0.508874963234744,3.68000000000001e-05,5301405,159373.787563079,0,0,0,0,0,-468.53826124207,733722233
0.206975862068966,0.0588235294117647,0.514431570442011,0.17203234375,0.689131660891325,1.97144951737421,0.205956141880912,3.68000000000001e-05,5301405,159375.706294424,0,0,0,0,0,-484.041672450239,647667090
0.206975862068966,0.0588235294117647,-0.0460191428624215,0.17203234375,0.650841946741003,3.69918474651413,2.12241791944124,3.68e-05,5301405,159376.603820421,0,0,0,0,0,-455.821341724295,625520029
0.206975862068966,0.0588235294117647,0.44767901530942,0.17203234375,0.645766560014201,2.01716220516414,0.00689085594542193,3.67999999999999e-05,5301405,159374.049736132,0,0,0,0,0,-482.105771999817,524803671
0.206975862068966,0.0588235294117647,-8.85058844954439,0.26576453125,0.00277125861397072,7.24690592722018,11.820986274974,3.68e-05,5301405,215626.619259648,0,0,0,0,0,-760.264100743962,190840239
0.206975862068966,0.0588235294117647,-9.58014188708918,0.26576453125,0.00277038832028436,7.53859741845154,11.5847466408882,3.68e-05,5301405,215626.019413316,0,0,0,0,0,-763.980284890854,181911426
0.206975862068966,0.0588235294117647,-9.65047660044772,0.26576453125,0.00280241262697519,7.58191726686319,11.9000400020104,3.68e-05,5301405,215625.765501473,0,0,0,0,0,-762.692674817903,98418877
0.206975862068966,0.0588235294117647,-10.8246402759911,0.26576453125,0.00293078959907788,8.40665974717784,9.96687640649125,3.68e-05,5301405,215627.22495525,0,0,0,0,0,-783.304617825811,925122488
0.206975862068966,0.0588235294117647,-10.4153008254179,0.26576453125,0.00287385858577233,7.9156841364322,11.315342444798,3.68e-05,5301405,215623.106328559,0,0,0,0,0,-769.245627952273,277621883
0.206975862068966,0.0588235294117647,-0.0253433918868117,0.76566953125,0.360970275420878,3.06430951016966,-1.38742056075361,3.68e-05,5301405,515622.232822562,0,0,0,0,0,-531.444814917575,382967472
0.206975862068966,0.0588235294117647,1.00686103725943,0.76566953125,0.218624098539162,3.17012450012311,-1.35107660089197,3.68e-05,5301405,515625.418504014,0,0,0,0,0,-538.59687998177,49086114
0.206975862068966,0.0588235294117647,1.46362402845021,0.76566953125,0.267025987446213,2.54255037357726,-1.75786054558299,3.68e-05,5301405,515626.868895131,0,0,0,0,0,-526.457478275718,542364556
0.206975862068966,0.0588235294117647,0.865379590366942,0.76566953125,0.527030143380289,2.08088924232187,-0.134573802242049,3.68e-05,5301405,515628.576173397,0,0,0,0,0,-480.948556843707,659919233
0.206975862068966,0.0588235294117647,1.07795883413281,0.76566953125,0.452587045867931,2.39477550346203,-0.171107283318819,3.67999999999999e-05,5301405,515625.079336158,0,0,0,0,0,-472.048694802803,284579150
